ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Dataset,Forms,FormsWithSounds,Concepts,Incollections,Subgroup,Family,Family_in_Data,family_id,parent_id,name_language,name_micro_family,phylo,Language
kraftchadic-Jari,Jari,Africa,11.6839,-2.48569,daga1272,NA,kraftchadic,365,365,363,LexiCoreClicsCore,NA,Atlantic-Congo,Atlantic-Congo,NA,NA,NA,NA,Atlantic-Congo,Jari
kraftchadic-Karekare,Karekare,Africa,12.5176,10.8732,kare1348,NA,kraftchadic,397,397,393,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Karekare
kraftchadic-Kilba,Kilba,Africa,10.3544,13.139,huba1236,NA,kraftchadic,437,437,428,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Kilba
kraftchadic-Lame,Lame,Africa,10.7229,8.78768,lame1257,NA,kraftchadic,437,437,427,LexiCoreClicsCore,NA,Atlantic-Congo,Atlantic-Congo,NA,NA,NA,NA,Atlantic-Congo,Lame
kraftchadic-Lamepeve,Lame (Peve),Africa,9.16111,14.441,peve1243,NA,kraftchadic,433,433,426,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Lame (Peve)
kraftchadic-Mandara,Mandara,Africa,11.3169,13.8996,wand1278,NA,kraftchadic,433,433,427,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Mandara
kraftchadic-Margi,Margi,Africa,10.93854,13.0521,marg1265,NA,kraftchadic,449,449,426,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Margi
kraftchadic-Massa,Massa,Africa,10.0606,15.4748,masa1322,NA,kraftchadic,450,450,428,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Massa
kraftchadic-Matakam,Matakam,Africa,10.943,13.8181,mafa1239,NA,kraftchadic,408,408,402,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Matakam
kraftchadic-Mismezime,Misme (Zime),Africa,9.28888,15.7018,mesm1239,NA,kraftchadic,439,439,429,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Misme (Zime)
kraftchadic-Miya,Miya,Africa,10.923400000000001,9.71505,miya1266,NA,kraftchadic,400,400,396,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Miya
kraftchadic-Mwulyen,Mwulyen,Africa,9.68091,12.677,bata1314,NA,kraftchadic,434,434,429,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Mwulyen
kraftchadic-Nakatsa,Nakatsa,Africa,11.1319,13.8187,cine1238,NA,kraftchadic,435,435,423,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Nakatsa
kraftchadic-Ngamo,Ngamo,Africa,12.0048,11.2108,ngam1282,NA,kraftchadic,426,426,421,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Ngamo
kraftchadic-Ngizim,Ngizim,Africa,12.1051,11.0178,ngiz1242,NA,kraftchadic,426,426,399,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Ngizim
kraftchadic-Ngwaxi,Ngwaxi,Africa,10.6058,12.923400000000001,nggw1242,NA,kraftchadic,428,428,422,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Ngwaxi
kraftchadic-Njanye,Njanye,Africa,10.0666,13.3343,nzan1240,NA,kraftchadic,420,420,414,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Njanye
kraftchadic-Pero,Pero,Africa,9.62092,11.044,pero1241,NA,kraftchadic,406,406,386,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Pero
kraftchadic-Piimdi,Piðimdi,Africa,11.0376,11.80953,tera1251,NA,kraftchadic,427,427,422,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Piðimdi
kraftchadic-Plci,Pəlci,Africa,10.1346,9.5961,polc1243,NA,kraftchadic,415,415,410,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Pəlci
kraftchadic-Seya,Seya,Africa,9.69441,9.71748,saya1246,NA,kraftchadic,409,409,397,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Seya
kraftchadic-Sura,Sura,Africa,9.47205,8.96522,mwag1236,NA,kraftchadic,425,425,414,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Sura
kraftchadic-Tangale,Tangale,Africa,9.75444,11.3228,nucl1696,NA,kraftchadic,414,414,401,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Tangale
kraftchadic-Wamdiu,Wamdiu,Africa,10.53854,12.99521,marg1266,NA,kraftchadic,441,441,426,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Wamdiu
kraftchadic-Westmargi,West Margi,Africa,10.83854,12.99521,puta1243,NA,kraftchadic,697,697,428,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,West Margi
kraftchadic-Yingilum,Yingilum,Africa,9.9249,13.6567,nort2770,NA,kraftchadic,440,440,427,LexiCoreClicsCore,NA,Atlantic-Congo,Atlantic-Congo,NA,NA,NA,NA,Atlantic-Congo,Yingilum
kraftchadic-Zvana,Zə̀ɣvana,Africa,11.05751,13.77847,dghw1239,NA,kraftchadic,445,445,427,LexiCoreClicsCore,NA,Afro-Asiatic,Afro-Asiatic,NA,NA,NA,NA,Afro-Asiatic,Zə̀ɣvana
lairgyalrong-Bantawa,Bantawa,Eurasia,27.117894,87.049995,bant1281,NA,lairgyalrong,267,267,251,LexiCoreClicsCore,Kiranti,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Bantawa
lairgyalrong-Stau,Stau,NA,30.975281,101.123742,horp1240,NA,lairgyalrong,252,252,237,LexiCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Stau
lairgyalrong-Japhug,Japhug,Eurasia,32.207076,101.957636,japh1234,NA,lairgyalrong,340,340,290,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Japhug
lairgyalrong-Tangut,Tangut,Eurasia,38.477453,106.285383,tang1334,NA,lairgyalrong,316,316,270,LexiCoreClicsCore,Tangut,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Tangut
lairgyalrong-WobziKhroskyabs,Wobzi Khroskyabs,Eurasia,31.62758,101.427999,eree1240,NA,lairgyalrong,307,307,287,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Wobzi Khroskyabs
lairgyalrong-Zhaba,Zhaba,Eurasia,30.538892,101.058397,zhab1238,NA,lairgyalrong,257,257,239,LexiCore,Qiangic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Zhaba
lairgyalrong-MbarkhamsSitu,Mbarkhams Situ,Eurasia,31.868614,102.295293,situ1238,NA,lairgyalrong,244,244,241,LexiCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Mbarkhams Situ
lairgyalrong-KangdingMinyag,Kangding Minyag,Eurasia,30.055673,101.962819,west2417,NA,lairgyalrong,257,257,236,LexiCore,Qiangic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Kangding Minyag
lairgyalrong-PengbuxiMinyag,Pengbuxi Minyag,Eurasia,29.762152,101.53514,west2417,NA,lairgyalrong,304,304,289,LexiCoreClicsCore,Qiangic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Pengbuxi Minyag
lairgyalrong-OldBurmese,Old Burmese,Eurasia,21.461103,96.595184,oldb1235,NA,lairgyalrong,239,239,228,LexiCore,Burmish,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Old Burmese
lairgyalrong-XinlongQueyu,Xinlong Queyu,Eurasia,30.978459,100.260535,quey1238,NA,lairgyalrong,244,244,236,LexiCore,Qiangic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Xinlong Queyu
lairgyalrong-SiyuewuKhroskyabs,Siyuewu Khroskyabs,Eurasia,31.752277,101.423119,siya1242,NA,lairgyalrong,328,328,286,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Siyuewu Khroskyabs
lairgyalrong-BragbarSitu,Bragbar Situ,Eurasia,31.815434,101.909098,situ1238,NA,lairgyalrong,312,312,287,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Bragbar Situ
lairgyalrong-Geshiza,Geshiza,NA,31.028655,101.648464,horp1240,NA,lairgyalrong,292,292,264,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Geshiza
lairgyalrong-GuanyinqiaoKhroskyabs,Guanyinqiao Khroskyabs,Eurasia,31.79783,101.655159,guan1252,NA,lairgyalrong,336,336,287,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Guanyinqiao Khroskyabs
lairgyalrong-NjorogsKhroskyabs,Njorogs Khroskyabs,Eurasia,31.816015,101.861052,yelo1242,NA,lairgyalrong,328,328,286,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Njorogs Khroskyabs
lairgyalrong-Tshobdun,Tshobdun,Eurasia,32.208994,101.832761,tsho1240,NA,lairgyalrong,256,256,214,LexiCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Tshobdun
lairgyalrong-NgyaltsuZbu,Ngyaltsu Zbu,Eurasia,32.146564,101.735946,zbua1234,NA,lairgyalrong,325,325,288,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Ngyaltsu Zbu
lairgyalrong-Zlarong,Zlarong,Eurasia,29.933395,98.085308,zlar1234,NA,lairgyalrong,247,247,236,LexiCore,Chamdoic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Zlarong
lairgyalrong-KyomkyoSitu,Kyomkyo Situ,Eurasia,31.986879,102.036889,situ1238,NA,lairgyalrong,270,270,234,LexiCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Kyomkyo Situ
lairgyalrong-MazurStau,Mazur Stau,Eurasia,31.04136,101.05192,daof1238,NA,lairgyalrong,321,321,281,LexiCoreClicsCore,Rgyalrongic,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Mazur Stau
lamanisoic-Achang,Achang,Eurasia,24.3479,97.7438,acha1249,NA,lamanisoic,297,297,280,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Achang
lamanisoic-Axi,Axi,Eurasia,24.6009,103.713,axiy1235,NA,lamanisoic,300,300,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Axi
lamanisoic-Azha,Azha,Eurasia,23.9,104.15,azha1235,NA,lamanisoic,291,291,274,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Azha
lamanisoic-Azhe,Azhe,Eurasia,24.405,103.441,azhe1235,NA,lamanisoic,300,300,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Azhe
lamanisoic-Bisu,Bisu,Eurasia,20.8542,99.9862,bisu1244,NA,lamanisoic,285,285,270,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Bisu
lamanisoic-Gepu,Gepu,Eurasia,25.7,102.5,gepo1234,NA,lamanisoic,298,298,280,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Gepu
lamanisoic-Hani,Hani,Eurasia,22.67753,102.851673333,hani1248,NA,lamanisoic,301,301,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Hani
lamanisoic-Haoni,Haoni,Eurasia,23.2074,101.886,honi1244,NA,lamanisoic,299,299,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Haoni
lamanisoic-Jinuo,Jinuo,Eurasia,22.0473,101.057,youl1235,NA,lamanisoic,299,299,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Jinuo
lamanisoic-Kazhuo,Kazhuo,Eurasia,24.6,102.4,kats1235,NA,lamanisoic,290,290,274,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Kazhuo
lamanisoic-Lahu,Lahu,Eurasia,21.2701,100.214,lahu1253,NA,lamanisoic,301,301,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lahu
lamanisoic-Lavu,Lavu,Eurasia,26.4,101,talu1238,NA,lamanisoic,297,297,279,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lavu
lamanisoic-Lipo,Lipo,Eurasia,25.226,101.302,lipo1242,NA,lamanisoic,290,290,273,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lipo
lamanisoic-Lisu,Lisu,Eurasia,26.91,98.94,lisu1250,NA,lamanisoic,301,301,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lisu
lamanisoic-Lolopo,Lolopo,Eurasia,25.50051,101.30185,lolo1259,NA,lamanisoic,301,301,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lolopo
lamanisoic-Lope,Lope,Eurasia,25.395,103.306,awuu1235,NA,lamanisoic,300,300,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Lope
lamanisoic-Maang,Maang,Eurasia,23.555104,105.70091,maan1239,NA,lamanisoic,292,292,276,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Maang
lamanisoic-Mondzi,Mondzi,Eurasia,23.446095,105.416304,mond1267,NA,lamanisoic,290,290,275,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Mondzi
lamanisoic-Nasu,Nasu,Eurasia,25.48,102.48,wudi1238,NA,lamanisoic,300,300,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Nasu
lamanisoic-Naxi,Naxi,Eurasia,27.5,100,naxi1245,NA,lamanisoic,299,299,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Naxi
lamanisoic-Nuosu,Nuosu,Eurasia,28.1947,102.121,sich1238,NA,lamanisoic,301,301,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Nuosu
lamanisoic-Nusu,Nusu,Eurasia,26.7292,98.8801,nusu1239,NA,lamanisoic,292,292,275,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Nusu
lamanisoic-Polo,Polo,Eurasia,23.667,104.238,phol1235,NA,lamanisoic,296,296,278,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Polo
lamanisoic-Rouruo,Rouruo,Eurasia,26.4572,98.8634,zauz1238,NA,lamanisoic,293,293,277,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Rouruo
lamanisoic-Sangkong,S.kong,Eurasia,21.64,100.77,sang1320,NA,lamanisoic,289,289,275,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,S.kong
lamanisoic-Samu,Samu,Eurasia,25.012,102.2,sama1295,NA,lamanisoic,288,288,272,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Samu
lamanisoic-Sani,Sani,Eurasia,24.278,103.759,sani1269,NA,lamanisoic,299,299,281,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Sani
lamanisoic-Toloza,Toloza,Eurasia,26.9,99.9,tang1372,NA,lamanisoic,296,296,279,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Toloza
lamanisoic-WrittenBurmese,WB,Eurasia,20.7926,93.9665,nucl1310,NA,lamanisoic,300,300,282,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,WB
lamanisoic-Zaiwa,Zaiwa,Eurasia,24.1726,98.3643,zaiw1241,NA,lamanisoic,300,300,283,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Zaiwa
lamanisoic-Zuoke,Zuoke,Eurasia,23.8,104.8,zokh1238,NA,lamanisoic,296,296,278,LexiCoreClicsCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Zuoke
leeainu-yakumo,Yakumo,Eurasia,42.25,140.266667,ainu1240,NA,leeainu,215,215,199,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Yakumo
leeainu-oshamambe,Oshamambe,Eurasia,42.508056,140.373056,ainu1240,NA,leeainu,198,198,197,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Oshamambe
leeainu-horobetsu,Horobetsu,Eurasia,42.416667,141.1,ainu1240,NA,leeainu,225,225,199,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Horobetsu
leeainu-hiratori,Hiratori,Eurasia,42.583333,142.133333,ainu1240,NA,leeainu,220,220,199,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Hiratori
leeainu-niikappu,Niikappu,Eurasia,42.366667,142.316667,ainu1240,NA,leeainu,200,200,198,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Niikappu
leeainu-samani,Samani,Eurasia,42.133333,142.933333,ainu1240,NA,leeainu,204,204,198,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Samani
leeainu-obihiro,Obihiro,Eurasia,42.916667,143.2,ainu1240,NA,leeainu,216,216,199,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Obihiro
leeainu-kushiro,Kushiro,Eurasia,42.983333,144.383333,ainu1240,NA,leeainu,199,199,195,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Kushiro
leeainu-bihoro,Bihoro,Eurasia,43.825,144.105556,ainu1240,NA,leeainu,213,213,199,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Bihoro
leeainu-asahikawa,Asahikawa,Eurasia,43.766667,142.366667,ainu1240,NA,leeainu,213,213,198,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Asahikawa
leeainu-nayoro,Nayoro,Eurasia,44.355833,142.463333,ainu1240,NA,leeainu,221,221,198,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Nayoro
leeainu-soya,Sôya,Eurasia,45.415667,141.673056,ainu1240,NA,leeainu,209,209,196,LexiCore,NA,Ainu,Ainu,NA,NA,NA,NA,Ainu,Sôya
leecaijia-Caijia,Caijia,Eurasia,27.284,105.292,caij1234,NA,leecaijia,238,238,234,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Caijia
leejaponic-OldJapanese,Old Japanese,Eurasia,34.68333,135.8,oldj1239,NA,leejaponic,206,206,205,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Old Japanese
leejaponic-Aomori,Aomori,Eurasia,40.7435,140.6873,tsug1237,NA,leejaponic,192,192,191,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Aomori
leejaponic-Hachijyo,Hachijyo,Eurasia,33.109444,139.791389,hach1239,NA,leejaponic,191,191,190,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Hachijyo
leejaponic-Kagoshima,Kagoshima,Eurasia,28.20991,129.45346,nort2935,NA,leejaponic,195,195,194,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Kagoshima
leejaponic-Hateruma,Hateruma,Eurasia,24.059,123.78,hate1238,NA,leejaponic,185,185,184,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Hateruma
leejaponic-Ikema,Ikema,Eurasia,24.93149,125.245,ikem1235,NA,leejaponic,193,193,192,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Ikema
leejaponic-Irafu,Irafu,Eurasia,24.831088,125.18956,irab1238,NA,leejaponic,193,193,192,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Irafu
leejaponic-Tarama,Tarama,Eurasia,24.6584,124.6998,tara1319,NA,leejaponic,193,193,192,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Tarama
leejaponic-Yonaguni,Yonaguni,Eurasia,24.44997,122.99075,yona1241,NA,leejaponic,181,181,181,LexiCore,NA,Japonic,Japonic,NA,NA,NA,NA,Japonic,Yonaguni
leekoreanic-Jeju,Jeju,Eurasia,33.3805,126.5554,jeju1234,NA,leekoreanic,154,154,149,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Jeju
leekoreanic-SJeolla,Southern Jeolla,Eurasia,35.14,126.84,chol1278,NA,leekoreanic,176,176,172,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Southern Jeolla
leekoreanic-NJeolla,Northern Jeolla,Eurasia,35.14,126.84,chol1278,NA,leekoreanic,146,146,144,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Northern Jeolla
leekoreanic-SGyeongsang,Southern Gyeongsang,Eurasia,35.3,128.3,kyon1247,NA,leekoreanic,191,191,187,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Southern Gyeongsang
leekoreanic-NGyeongsang,Northern Gyeongsang,Eurasia,35.3,128.3,kyon1247,NA,leekoreanic,188,188,184,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Northern Gyeongsang
leekoreanic-SChungcheong,Southern Chungcheong,Eurasia,36.63,127.31,chun1247,NA,leekoreanic,159,159,155,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Southern Chungcheong
leekoreanic-NChungcheong,Northern Chungcheong,Eurasia,36.63,127.31,chun1247,NA,leekoreanic,178,178,173,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Northern Chungcheong
leekoreanic-Gyeonggi,Gyeonggi,Eurasia,37.54,126.98,seou1239,NA,leekoreanic,249,249,245,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Gyeonggi
leekoreanic-SHamgyong,Southern Hamgyong,Eurasia,42.34,129.84,hamg1238,NA,leekoreanic,107,107,105,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Southern Hamgyong
leekoreanic-NHamgyong,Northern Hamgyong,Eurasia,42.34,129.84,hamg1238,NA,leekoreanic,103,103,103,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Northern Hamgyong
leekoreanic-SPyongan,Southern Pyongan,Eurasia,39.44,126.16,pyon1239,NA,leekoreanic,105,105,105,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Southern Pyongan
leekoreanic-NPyongan,Northern Pyongan,Eurasia,39.44,126.16,pyon1239,NA,leekoreanic,112,112,112,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Northern Pyongan
leekoreanic-MKorean,Middle Korean,Eurasia,37.93313,126.59918,midd1372,NA,leekoreanic,239,239,229,LexiCore,NA,Koreanic,Koreanic,NA,NA,NA,NA,Koreanic,Middle Korean
lieberherrkhobwa-Duhumbi,Duhumbi,Eurasia,27.4177713,92.2255891,chug1252,NA,lieberherrkhobwa,100,100,100,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Duhumbi
lieberherrkhobwa-Khispi,Khispi,Eurasia,27.3688993,92.239467200000007,lish1235,NA,lieberherrkhobwa,100,100,100,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Khispi
lieberherrkhobwa-Khoitam,Khoitam,Eurasia,27.3293889,92.4360113,khoi1252,NA,lieberherrkhobwa,102,102,100,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Khoitam
lieberherrkhobwa-Rahung,Rahung,Eurasia,27.375914,92.409383,rahu1234,NA,lieberherrkhobwa,104,104,100,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Rahung
lieberherrkhobwa-Rupa,Rupa,Eurasia,27.2029222,92.3970446,rupa1234,NA,lieberherrkhobwa,100,100,100,LexiCore,NA,Sino-Tibetan,Sino-Tibetan,NA,NA,NA,NA,Sino-Tibetan,Rupa
lindseyende-ende1235,Ende (Papua New Guinea),Papunesia,-8.957786,142.240799,ende1235,NA,lindseyende,1129,1129,1128,LexiCoreClicsCore,NA,Pahoturi,Pahoturi,NA,NA,NA,NA,Pahoturi,Ende (Papua New Guinea)
lionnetyotonahua-EudeveNorth,North Eudeve,North America,28.5,-110,eude1234,NA,lionnetyotonahua,278,278,223,LexiCore,NA,Uto-Aztecan,Uto-Aztecan,NA,NA,NA,NA,Uto-Aztecan,North Eudeve
