word,group,fit,lwr,upr,word_caps,nLangs,nRegions,cardinal,topCardinal,fitProp_fit,fitProp_lwr,fitProp_upr,obs,obs_OR,myvar
heart,labial,-0.014819440714457,-0.183565336438537,0.156243073418442,HEART,118,6,pṃvm,ṃ,0.201515979965007,0.182171230000416,0.222496595993553,0.214632342302295,-0.080747536072268,position
heavy,labial,-0.051810943321763,-0.222825063486484,0.116699038529585,HEAVY,112,6,fpbvṃ,ṃ,0.197325577354412,0.178226194681146,0.217652704425676,0.214412066900091,-0.082633504458066,position
here,labial,-0.237171232458232,-0.413600107878207,-0.067688928277343,HERE,55,6,bpvmṃ,ṃ,0.177779031044732,0.159464857014383,0.19670001427433,0.15119200161768,-0.698303267500473,position
hide,labial,-0.044810174996417,-0.212895489411546,0.12177566219068,HIDE,113,6,bvṃmp,ṃ,0.198001924216391,0.179267329514615,0.217953052826758,0.205125156110813,-0.163470125137116,position
high,labial,-0.07734658612934,-0.262172543254118,0.106143144570818,HIGH,79,6,mbpfṃ,ṃ,0.194502369441909,0.173963906830619,0.216494538793817,0.191623194385612,-0.286002566370011,position
hit,labial,0.164712670382332,-0.002706181765923,0.328501329178742,HIT,134,6,bpv,p,0.222181559812491,0.201391620401359,0.24450258097737,0.27324459113655,0.379476198005845,position
horn,labial,-0.074170005496365,-0.254677802158981,0.099989365064513,HORN,82,6,mpfṃb,ṃ,0.194862869254551,0.174871700209087,0.215977058420641,0.189056160523226,-0.310033981709775,position
hot,labial,-0.096295961489919,-0.264892987700848,0.068350476893786,HOT,102,6,mṃfb,ṃ,0.192509637117223,0.173685513390468,0.21204767553464,0.201755058387819,-0.193473496993282,position
house,labial,0.057139426145668,-0.108208721441896,0.220843845308259,HOUSE,103,6,fvb,v,0.209520822140302,0.190183155377749,0.230202476009123,0.245941167354732,0.174389318263931,position
how?,labial,-0.162980814790926,-0.334932711687221,0.005929182135564,how?,88,6,pvbmṃ,ṃ,0.185500474402001,0.167125276351568,0.205136469941552,0.174547560208381,-0.450811738712227,position
if,labial,-0.110771850185148,-0.306978094671871,0.082041120821803,IF,47,6,fpbvṃm,f,0.190817104722859,0.169899159428395,0.213376620373025,0.180505815364817,-0.391935230809361,position
in_front_of,labial,-0.001892598432247,-0.184791871883472,0.172320276343452,IN_FRONT_OF,98,6,bṃm,ṃ,0.202941317052459,0.181782921582959,0.224551145964594,0.224360662273337,0.001186936488443,position
inside,labial,-0.149208950361078,-0.325086853205934,0.023556683022208,INSIDE,71,6,bmvṃ,ṃ,0.187042238528573,0.168218050953236,0.206661531040849,0.184081663470445,-0.357325673938019,position
kill,labial,0.191582721107836,0.026743708887687,0.353531573042926,KILL,126,6,fbvpm,v,0.22524152470242,0.204614812886795,0.247239764251946,0.296529074356463,0.544435931631882,position
knee,labial,0.073172499906424,-0.097566806698304,0.239146605898702,KNEE,131,6,pbm,m,0.21134209859312,0.191206961649179,0.232559584263818,0.237263749557163,0.106060590008476,position
know,labial,-0.143435276989312,-0.314260808722406,0.018923912058353,KNOW,100,6,fpbvmṃ,ṃ,0.187589276390396,0.16870851976427,0.206362245350013,0.171957439475404,-0.476900225907671,position
laugh,labial,-0.262202066445718,-0.429549279299094,-0.095326188721599,LAUGH,80,6,pbmvṃf,ṃ,0.175270276334981,0.157916663042857,0.193734311727982,0.146067744995536,-0.756730823361664,position
leaf,labial,0.084636150074438,-0.084285684179375,0.252599522820911,LEAF,120,6,fpv,p,0.212741370440689,0.192367782835048,0.23394985554427,0.249014561267467,0.198198335898644,position
left,labial,-0.009453968109962,-0.187716756710439,0.164529826049224,LEFT,106,6,fpṃbm,ṃ,0.201971401408452,0.18160562474128,0.22390001373932,0.214145290902447,-0.08491949188951,position
leg_lower,labial,-0.120272686538573,-0.284203710242522,0.040565275183624,LEG_LOWER,96,6,mbvṃ,ṃ,0.189927968755437,0.172189274857694,0.208858816613328,0.185520547557368,-0.343546156426993,position
"leg_upper,_thigh",labial,0.08124469997456,-0.083946171587968,0.244154968131819,"LEG_UPPER,_THIGH",133,6,fpb,p,0.212452800691192,0.192593743540877,0.232900950888125,0.240153339068029,0.129000723089542,position
lie_down,labial,-0.120839506318246,-0.298846736185984,0.051115863617701,LIE_DOWN,85,6,mfvb,f,0.189690291264411,0.170577020248002,0.209951468809445,0.192110778201875,-0.281465857509268,position
light_not_dark,labial,-0.019823324370836,-0.208228043112385,0.165242651546749,LIGHT_NOT_DARK,79,6,mṃp,ṃ,0.2008429270987,0.180180805564422,0.223651013422642,0.230517378132244,0.051739934644482,position
light_wgt,labial,0.070696231967219,-0.117018356848812,0.255208278621799,LIGHT_WGT,107,6,fp,p,0.211141118977195,0.189181479976879,0.234554645224025,0.243884460842412,0.158344298867034,position
lip,labial,0.21059245800709,0.028495858888531,0.392395537841831,LIP,132,6,fpbm,m,0.22769577370488,0.20508638003418,0.251454174792341,0.276272255883003,0.401396774639606,position
live,labial,-0.080348340851907,-0.261107499772835,0.08748679579493,LIVE,100,6,fpṃm,ṃ,0.194135512647145,0.174657799620353,0.214466822833749,0.197955165684359,-0.227756006758158,position
liver,labial,0.099431274656075,-0.072783396726988,0.272023332041074,LIVER,123,6,mbvp,m,0.214528417205802,0.193574174136821,0.236524846553328,0.254560206775389,0.240668240823931,position
long,labial,-0.168872052348083,-0.344783376237782,0.001635102051331,LONG,95,6,fmpvṃ,ṃ,0.184769863902681,0.166471199328587,0.204836461114886,0.174642788075687,-0.449858417258012,position
loud,labial,-0.084185883942047,-0.281548333366263,0.111775373492175,LOUD,68,6,bfmṃ,ṃ,0.193683758081182,0.172484186647829,0.21650765103949,0.194343623159325,-0.260801707316466,position
louse,labial,-0.063977723851174,-0.232456007720823,0.102578311460306,LOUSE,91,6,fvpbṃ,ṃ,0.196067861781056,0.176742482139214,0.21703439473023,0.212542782109773,-0.098695114967878,position
low,labial,-0.099795492730292,-0.300624703794531,0.092787096340596,LOW,59,6,vmbṃ,ṃ,0.192196221291886,0.170087860884675,0.214947506074059,0.181037478875152,-0.386755867655088,position
lung,labial,0.240227478138996,0.059022893850218,0.415167060022408,LUNG,136,6,fpbv,p,0.231379528854242,0.208500760793936,0.254865547316987,0.294509258243789,0.530439000836969,position
M_fs,labial,0.035257730321225,-0.135424604219399,0.198891304808481,M_FS,91,6,m,m,0.207214600885903,0.187262110853283,0.227332175079056,0.284944324117722,0.463377641249566,position
M_ms,labial,0.031777947144499,-0.136540287626645,0.200257214061379,M_MS,91,6,m,m,0.206806173377553,0.187648839664923,0.227580520525025,0.284944324117722,0.463377641249566,position
man,labial,0.055838335256872,-0.115815723627708,0.226298291467204,MAN,124,6,bmv,m,0.209504882880265,0.18906202841382,0.230961007977243,0.246845007047708,0.181411837475594,position
many,labial,0.084987666286871,-0.08857379152276,0.251842289775114,MANY,124,6,vmpb,m,0.212770121948283,0.192418000086331,0.23433224925142,0.246267008092362,0.176922986535314,position
maybe,labial,0.044399184930344,-0.156121344350028,0.242905103173913,MAYBE,68,6,ṃmb,m,0.208080271728524,0.185312787677868,0.232944439659489,0.243676489030061,0.156716756769083,position
MF_fs,labial,0.194772306499964,0.029481756569226,0.358575553077013,MF_FS,116,6,pbmvf,m,0.225813638421065,0.204909124817382,0.247264443852766,0.294847389568503,0.532786062821018,position
MF_ms,labial,0.1973891485818,0.027127222310698,0.365497012946615,MF_MS,116,6,pbvmf,m,0.226023407245195,0.204725910863141,0.249161710618737,0.295579811123003,0.537864638727813,position
milk,labial,0.249109584906447,0.069634756754486,0.431491084790747,MILK,109,6,mbp,m,0.232605752384536,0.209669940538367,0.256991246011646,0.307867894248134,0.622017160276111,position
MM_fs,labial,-0.046421715692337,-0.218107961774254,0.124828006084065,MM_FS,88,6,ṃb,ṃ,0.1979485192555,0.178839928139501,0.218592820803322,0.238223048442216,0.113697528275232,position
MM_ms,labial,-0.031982913854236,-0.202819926331365,0.136993217245578,MM_MS,89,6,ṃb,ṃ,0.199470830416589,0.179896963701624,0.219697779010014,0.24309246862326,0.152141298492942,position
MoB_fs,labial,0.149158350074085,-0.024170229085715,0.314805697321468,MOB_FS,110,6,vbm,v,0.220390952411735,0.19956307992478,0.242157793083533,0.281875961484974,0.441580556818546,position
MoB_ms,labial,0.129347376955107,-0.041773598876872,0.302325714472086,MOB_MS,108,6,vbm,v,0.218120449034219,0.197346695079332,0.240115994778081,0.27704360943017,0.406957627252117,position
moon,labial,0.033431580446277,-0.130688318203609,0.190979805900057,MOON,126,6,pbv,p,0.206832799838457,0.187912330098096,0.2271164624221,0.243389696388951,0.154470834798362,position
mountain,labial,0.009272057241225,-0.158924524758059,0.170271028111364,MOUNTAIN,117,6,m,m,0.204159607662406,0.185016996174643,0.224378951363673,0.228769790929605,0.03748815721919,position
mouth,labial,0.025868110420321,-0.14262446842629,0.198267232278829,MOUTH,107,6,fmp,m,0.205993050700955,0.186332024446186,0.227415903302475,0.232830742242224,0.070489813900547,position
MoZ_fs,labial,0.003976242837796,-0.180754552739748,0.181338956757337,MOZ_FS,92,6,mp,m,0.203510927543359,0.182137134135627,0.225730558876031,0.240974110616961,0.135482225477271,position
MoZ_ms,labial,0.006787406249834,-0.172211206891958,0.180994940770821,MOZ_MS,93,6,mpb,m,0.203949716146183,0.182976196773118,0.225289764095245,0.239073949333942,0.120453844426426,position
MyB_fs,labial,0.134567860434208,-0.039950649243442,0.306066944978327,MYB_FS,108,6,bvm,m,0.218629411740229,0.197575830829748,0.241229656426935,0.280189626014594,0.429539810002759,position
MyB_ms,labial,0.116592011879381,-0.052469468919259,0.281313813848714,MYB_MS,106,6,bvm,m,0.216421086268734,0.196104811814901,0.238180375847196,0.27534946685113,0.394731563662706,position
MyZ_fs,labial,-0.017379872258954,-0.194286611892024,0.153664355134998,MYZ_FS,91,6,vpbṃf,ṃ,0.201223276670033,0.181168410208081,0.22231529705707,0.235416343080481,0.091293279510483,position
MyZ_ms,labial,-0.014558836869891,-0.193243478645991,0.164188220901408,MYZ_MS,92,6,fvpṃb,ṃ,0.201362819921678,0.18074811120767,0.223560803738955,0.233516181797462,0.076020355881602,position
name,labial,-0.173783858454765,-0.339117335609305,-0.010832122209449,NAME,80,6,pbfṃ,ṃ,0.184321326941844,0.166447453057555,0.203052560681166,0.183111817122669,-0.366660551182235,position
narrow,labial,-0.091703069580858,-0.270775763779127,0.085671319786721,NARROW,86,6,fbvmṃ,ṃ,0.192965847099341,0.173047015349122,0.214579442483625,0.186915577279703,-0.330265185602678,position
navel,labial,0.128368715001147,-0.041098414178465,0.294535440899217,NAVEL,128,6,fbmp,m,0.217932589243663,0.197248276582451,0.239566261489298,0.250617438757792,0.210537563655031,position
near,labial,-0.146093192180414,-0.320786395570287,0.01905923759122,NEAR,102,6,pbvmṃf,ṃ,0.187159207129471,0.168537845518139,0.206146101034188,0.186544936179318,-0.333786290176026,position
neck,labial,-0.079675027562238,-0.249848204225926,0.085050473151898,NECK,108,6,fmvṃp,ṃ,0.194195265796207,0.175787431352435,0.214009316153595,0.205181615604769,-0.162970609020703,position
new,labial,-0.07672714772179,-0.255309860112757,0.095301695650986,NEW,97,6,fpmbṃ,ṃ,0.194519407700342,0.175093620547172,0.214995751252816,0.202780255688001,-0.184307090713869,position
night,labial,0.045666025000148,-0.11910398206519,0.208723712630411,NIGHT,130,6,m,m,0.208274661032783,0.189012220455111,0.22868511027101,0.238538515919466,0.116204330359137,position
nine,labial,-0.080606342270791,-0.265380840684646,0.100332064508752,NINE,115,6,pfmb,f,0.194272628753856,0.174503804710042,0.21560186770225,0.189339767864918,-0.307366749756021,position
nipple,labial,0.052070228893267,-0.150312624223021,0.253663829624316,NIPPLE,77,6,mp,m,0.208989707304186,0.185916252099932,0.234533023860501,0.233162475449052,0.073167851434683,position
nose,labial,-0.01288596158492,-0.17905147293586,0.152204997331928,NOSE,113,6,pbvṃ,ṃ,0.201839514626084,0.182541794687688,0.221527084821677,0.221991478427698,-0.018528496685001,position
not,labial,0.169739411559519,-0.004479725447339,0.34130313693228,NOT,97,6,mfvb,m,0.222776638030908,0.201392319114372,0.245462673013912,0.29807629828909,0.555120606906667,position
nothing,labial,0.089670226941384,-0.098134359046933,0.2759258972693,NOTHING,93,6,mf,m,0.213355951647036,0.191392827583209,0.236993915031334,0.252896238888064,0.227990119843941,position
now,labial,-0.063981781474494,-0.235193455051171,0.101299143567141,NOW,99,6,bvpṃ,ṃ,0.196077660315002,0.17668202281343,0.21558229253572,0.219013125534645,-0.043527804958958,position
oB_fs,labial,0.013477718911529,-0.150359120535525,0.170038644427975,OB_FS,115,6,pb,p,0.204490112970307,0.185424897022374,0.224246210375272,0.243661909075007,0.156602621911455,position
oB_ms,labial,-0.029780946271281,-0.194461680996697,0.134691994393609,OB_MS,108,6,fvmṃ,f,0.199741382078421,0.180932610079768,0.220089443121522,0.236835467919703,0.102644191344661,position
oBD_fs,labial,0.131182503014383,-0.056144879036957,0.314984537792011,OBD_FS,103,6,pvmb,m,0.218224476989464,0.195649257428844,0.241371313871986,0.256876183143347,0.258223689325945,position
oBD_ms,labial,0.119895063345737,-0.074020265714605,0.30715349573501,OBD_MS,95,6,bpv,p,0.216977536547596,0.193450072958033,0.24083441089037,0.256075474572993,0.252165989412214,position
oBS_fs,labial,0.08658401996435,-0.098286665727026,0.26968005571941,OBS_FS,99,6,pvb,p,0.213111469681837,0.191207862144425,0.236462468840365,0.253152794239404,0.229948453527244,position
oBS_ms,labial,0.057212555544928,-0.13266884803365,0.243300291291923,OBS_MS,90,6,pv,v,0.209474771804176,0.187846182939404,0.233420057082797,0.241022654096569,0.135865093076065,position
old_an,labial,0.036633458940739,-0.132354587166444,0.205167701364279,OLD_AN,117,6,fb,b,0.207286001234594,0.187645507481915,0.228607557443363,0.21910424089127,-0.042759405146573,position
old_inan,labial,0.062317847729737,-0.108075866056551,0.229833266800451,OLD_INAN,120,6,fb,b,0.210164320604078,0.190195256011593,0.231642297132017,0.223854390515917,-0.003013557865727,position
old_man,labial,0.036585026956036,-0.146562252997807,0.215376018129533,OLD_MAN,103,6,b,b,0.20722768738836,0.185779116199226,0.229517824416818,0.217279617375357,-0.058191006544613,position
old_woman,labial,0.121500817841635,-0.073815630880087,0.316757336083571,OLD_WOMAN,99,6,bpmv,m,0.217050723571104,0.194252602868897,0.242329063450447,0.2564569664903,0.255053682751195,position
one,labial,-0.163015983685597,-0.327617331195974,-0.002485329989451,ONE,105,6,vbpm,b,0.185439075346381,0.167266519719637,0.204168135518906,0.190358820729262,-0.297808083312139,position
other,labial,-0.12436430608883,-0.313657753357864,0.063920941876804,OTHER,60,6,fpbṃmv,ṃ,0.189439858559617,0.169374102792969,0.211507095986921,0.182933437651446,-0.368381645321337,position
outside,labial,0.005120224176213,-0.171471679168559,0.177312907569699,OUTSIDE,101,6,vp,v,0.203687424810793,0.183311455775753,0.224692752767528,0.218912025802622,-0.044380674908225,position
oZ_fs,labial,-0.096208240223338,-0.263462348852485,0.067652950787858,OZ_FS,102,6,fvṃb,ṃ,0.192432646624246,0.173871230044481,0.212055693227934,0.21045395098997,-0.116765653289783,position
oZ_ms,labial,-0.065840451482934,-0.235327273357115,0.100166920521053,OZ_MS,110,6,fvṃ,ṃ,0.195833106402941,0.176385750079313,0.215751746469201,0.219684896890153,-0.037867970927562,position
oZD_fs,labial,0.104900338177313,-0.091023875068985,0.289904138896259,OZD_FS,99,6,vm,m,0.215186632991543,0.192263489662291,0.238856727796675,0.252168517132402,0.222428123777196,position
oZD_ms,labial,0.111869836127863,-0.076540142037177,0.299982586925936,OZD_MS,106,6,vmb,m,0.215852039372182,0.193710165143908,0.240079355354636,0.259838496774204,0.280528253751,position
oZS_fs,labial,0.077535216155139,-0.111346939119658,0.260196456434966,OZS_FS,100,6,vp,v,0.21196278908689,0.189945313350958,0.235201461932414,0.244194023717271,0.160765130224189,position
oZS_ms,labial,0.074682760275842,-0.108098601289762,0.253512591332835,OZS_MS,104,6,vpm,v,0.211621823776571,0.19037225357344,0.234079721886392,0.249909912978276,0.20509741633486,position
part,labial,0.161215392942916,-0.057443291491086,0.376439287316131,PART,61,6,bfpv,b,0.221557456797278,0.195821232600079,0.249753452204401,0.284304724782241,0.458845783011374,position
path,labial,-0.01035585419427,-0.178284919360597,0.157150888414388,PATH,106,6,mfpṃ,ṃ,0.201657678339351,0.182549822816024,0.222689305581121,0.224824887181768,0.005032654859315,position
penis,labial,-0.035907364977814,-0.219328452478019,0.138638720466964,PENIS,85,6,mṃp,ṃ,0.198998598531012,0.17835501298744,0.220576100343688,0.228598982215749,0.036091094380808,position
person,labial,0.115021339541881,-0.062257803762183,0.296555151804131,PERSON,101,6,vmbp,m,0.216464397338565,0.194952931117607,0.238851060918828,0.264051864359041,0.31197039220388,position
pointy,labial,-0.074193333027556,-0.2961879319976,0.140440240887323,POINTY,50,6,bmvṃ,ṃ,0.194870445713223,0.171294119101278,0.22026113728243,0.182050952125054,-0.376915527202642,position
quick,labial,-0.031316542537494,-0.205150842590569,0.141261609215222,QUICK,100,6,fmbṃ,ṃ,0.199541938281664,0.180123961675906,0.22015212118947,0.20974130548427,-0.122960832260179,position
quiet,labial,-0.023686899646164,-0.209252685098705,0.159193507323959,QUIET,87,6,fvbṃ,ṃ,0.200510306360304,0.179501259617125,0.222619982433614,0.21393699462807,-0.086705810796871,position
rain,labial,0.097884762565676,-0.065090675674272,0.260688621066343,RAIN,116,6,vmb,m,0.214394930160618,0.194505680614517,0.235241982428922,0.258736896895863,0.272253264191027,position
raw,labial,-0.212099526012455,-0.396847334322219,-0.034277719646146,RAW,64,6,bmfvṃ,ṃ,0.180190132609644,0.161279835452573,0.200531211930776,0.162008238425111,-0.580115718357462,position
red,labial,-0.012190563899866,-0.181234387481661,0.155128141050128,RED,111,6,mvṃf,ṃ,0.201760513411238,0.182349882342229,0.222294640099515,0.218485356127572,-0.047983155838252,position
right,labial,0.064859050293686,-0.116653216210694,0.24078187639894,RIGHT,111,6,fvp,v,0.210449387402718,0.189461315355617,0.232698863165357,0.240374616369912,0.130749603241067,position
ripe,labial,0.0488234922407,-0.127923422352653,0.223381669327815,RIPE,100,6,bmp,m,0.208569999305713,0.187852653631722,0.230465347649431,0.249096252597199,0.198828489812659,position
river,labial,0.175786720938112,0.00615137284449,0.343839675917054,RIVER,126,6,vbm,v,0.223543402556874,0.202424465964135,0.245594671534553,0.278682141889061,0.418738578272099,position
root,labial,-0.010805983897481,-0.185040583854072,0.161311474856134,ROOT,103,6,bmṃv,ṃ,0.20198678639766,0.181877316362864,0.222957500529745,0.205408832490558,-0.160961375066182,position
rope,labial,-0.106552433994445,-0.286041224017138,0.065633191903044,ROPE,91,6,bfmpṃ,ṃ,0.191341957390213,0.171970065304097,0.212558187558446,0.197303365786787,-0.233686117593636,position
rotten,labial,0.070858478491564,-0.107725605803274,0.23965162353886,ROTTEN,113,6,bp,p,0.210986873692228,0.190940648821189,0.232724759488628,0.230153205454563,0.048776332424441,position
rough,labial,-0.209613905879817,-0.408756997346684,-0.021343820056107,ROUGH,54,6,mfvpbṃ,ṃ,0.180563477962578,0.160354179724918,0.201706815704251,0.130211468220023,-0.949055005612741,position
round,labial,0.101182860566572,-0.079414365817703,0.280972675378996,ROUND,119,6,b,b,0.214753049255571,0.193180545895203,0.237732372112915,0.234799371729318,0.086343653445662,position
run,labial,-0.015654387546217,-0.190316451161348,0.152564362861271,RUN,119,6,mv,v,0.20124645360937,0.181738535873536,0.222038028956841,0.218244946783232,-0.050015225879021,position
S_fs,labial,0.018628613471873,-0.148723503830259,0.177701308713407,S_FS,114,6,vmp,m,0.205237406068992,0.185611081324312,0.224536373951869,0.225373447155027,0.009569759639841,position
S_ms,labial,0.034710540045973,-0.133237936156612,0.199577923676047,S_MS,118,6,mpv,m,0.207079775567406,0.187380828253899,0.227611222696496,0.230858932244979,0.054516490443035,position
sad,labial,-0.1399828884168,-0.331533192386045,0.043578025559512,SAD,90,6,fmpbvṃ,ṃ,0.187752551193548,0.167574617712866,0.209060679099503,0.168959759253858,-0.507485489376593,position
salty,labial,-0.022895557282303,-0.195515120068332,0.148713178646936,SALTY,107,6,bṃvp,ṃ,0.200444694310466,0.181070324008654,0.221898206411067,0.212627297542835,-0.097966707811151,position
same,labial,-0.147577903825691,-0.351595900934577,0.047269602134015,SAME,52,6,pbvṃ,ṃ,0.186947213707659,0.165745227496698,0.209730123981875,0.17909713003983,-0.405716148563926,position
sand,labial,0.023563423395351,-0.14836563952805,0.193774231256813,SAND,120,6,ṃvm,m,0.205670915573572,0.186349124794705,0.226524484926931,0.211893927166244,-0.104294413559155,position
say,labial,-0.054893505733283,-0.222082296669717,0.111501304101207,SAY,86,6,bpfṃ,ṃ,0.197002221016981,0.178274120026908,0.217128197738938,0.209710918969236,-0.12322533202834,position
SD_fs,labial,0.088125529330205,-0.094852084917,0.26468450304147,SD_FS,109,6,vfmp,v,0.213109714334199,0.19183721655136,0.235341723129482,0.255407777273429,0.247105072608772,position
SD_ms,labial,0.081899226010616,-0.099333056809583,0.258038505767625,SD_MS,106,6,vfpm,v,0.212341737502174,0.191367901934874,0.234752114906052,0.262985038933217,0.304039985634733,position
sea,labial,0.181281658529629,0.00180356755843,0.357287858103475,SEA,127,6,bvmf,m,0.224267540878053,0.202481925819394,0.24707422058853,0.279824245795734,0.426925106097075,position
see,labial,-0.091679618697346,-0.263471595913178,0.073629350351899,SEE,90,6,fbpmṃ,ṃ,0.193174299057906,0.174054821656211,0.212997723226349,0.20288104763648,-0.183407766659537,position
seed,labial,0.063001857939472,-0.120740942352018,0.239336438860694,SEED,95,6,fbv,v,0.21023300630672,0.188826545723028,0.232596721150647,0.23798414731525,0.111797627651178,position
semen,labial,0.067902380868015,-0.159366326740977,0.304083973731291,SEMEN,46,6,mbv,m,0.2109274756033,0.184799768663865,0.240257347592811,0.273877120758483,0.384068203127584,position
seven,labial,0.107885474898485,-0.068387484257606,0.280069097007456,SEVEN,135,6,ṃfp,p,0.215473933625001,0.194742744613398,0.237470849937493,0.228078830978648,0.031832190856189,position
shadow,labial,-0.061174659643046,-0.230626079284917,0.111513393498525,SHADOW,104,6,pfṃmbv,ṃ,0.196444586311212,0.177242443504639,0.217208346676065,0.201801204404972,-0.193060153556638,position
shallow,labial,-0.055809139743207,-0.260108532829866,0.140232987136301,SHALLOW,69,6,fmpbṃv,ṃ,0.196881951323131,0.174543951673405,0.220119099427503,0.198088719386624,-0.226542744517538,position
sharp,labial,-0.146844716920028,-0.327777857014387,0.029384928447125,SHARP,84,6,bmpṃ,ṃ,0.187056875981702,0.167759645700093,0.207309148830007,0.178814548847168,-0.408490781113177,position
short,labial,-0.031297006908647,-0.199746716588006,0.1380869770506,SHORT,113,6,mvṃ,ṃ,0.199615963606185,0.180701247885923,0.220659621116873,0.215774563023486,-0.070990473916182,position
sit,labial,-0.043377043517542,-0.210116384114493,0.125694284847025,SIT,105,6,fbṃp,ṃ,0.198365680346984,0.179444228313187,0.218919824947717,0.221166450214564,-0.025429315851486,position
six,labial,-0.007944205635406,-0.18405560979307,0.165027352887193,SIX,124,6,pbf,f,0.202229344841841,0.182244066115759,0.22322527756389,0.205775207824569,-0.157725058418529,position
skin,labial,-0.133855195159335,-0.304374340152743,0.035941641028261,SKIN,99,6,mbvṃ,ṃ,0.188485428092288,0.170257915274216,0.208536601222514,0.185790935075366,-0.340966007237559,position
sky,labial,-0.027766978294616,-0.197411766663107,0.142039558565825,SKY,110,6,fpṃb,ṃ,0.199927326394631,0.180649013469446,0.220739841106892,0.225415857773152,0.009920208815926,position
sleep,labial,-0.088458177611423,-0.253384974929562,0.080882795617902,SLEEP,99,6,fvbṃ,f,0.193391120217303,0.174974644346616,0.213170088280436,0.209345712009457,-0.126406485587339,position
slow,labial,0.002046858364787,-0.174818431468944,0.175550168686424,SLOW,102,6,m,m,0.203485262479264,0.18313899366333,0.224679945854897,0.2193824163213,-0.040414899610027,position
small,labial,-0.148416822141303,-0.311169486381583,0.013279591078711,SMALL,106,6,fvbpmṃ,ṃ,0.186896729862942,0.169209290290829,0.205582505835992,0.178317316706387,-0.413381386796047,position
smell,labial,-0.153302998129654,-0.326617516022705,0.014219871023012,SMELL,85,6,pbfvṃ,ṃ,0.186457150778612,0.167885109812255,0.205812745365,0.178101200741532,-0.415510358677973,position
smoke,labial,-0.07897969633895,-0.246747847094748,0.086752964860283,SMOKE,110,6,pmṃv,ṃ,0.194445814416629,0.175791481508062,0.214241057666197,0.197662422057386,-0.230417580854238,position
smooth,labial,-0.139305081124811,-0.324974443653649,0.038037243051832,SMOOTH,80,6,mvfpṃb,ṃ,0.187855362781478,0.168069375468367,0.209003992966447,0.174828425651466,-0.448001186184501,position
sneeze,labial,-0.369453051282835,-0.547725919945798,-0.199906050005206,SNEEZE,62,6,pmvbfṃ,ṃ,0.164748369286743,0.147371660873113,0.182749098792924,0.107223401331186,-1.26692624242947,position
snore,labial,-0.426613964305488,-0.612698357669707,-0.248283207487992,SNORE,52,6,fpmvbṃ,f,0.159330372104258,0.142070120018372,0.17797505393258,0.098304377536414,-1.40655978718146,position
soft,labial,0.042172640567386,-0.137232603321615,0.212642000382809,SOFT,108,6,pmb,m,0.207928699934245,0.186889497025444,0.229393304348263,0.237452595050399,0.107565658874124,position
some,labial,0.027489366817604,-0.160803012695271,0.213894250627556,SOME,84,6,mb,m,0.206109683486502,0.184531710651668,0.229723423880249,0.259770486804169,0.28001803780968,position
sour,labial,-0.080778252702482,-0.258573017540715,0.100375811877241,SOUR,80,6,bvmṃp,ṃ,0.194152978969806,0.174250621301514,0.215490481260028,0.190008171348753,-0.301092727007107,position
spit,labial,0.004520662255029,-0.163676466079905,0.170780882994869,SPIT,122,6,fp,p,0.203513131192623,0.184047913470132,0.223952715337703,0.213328591847974,-0.091930646653692,position
SS_fs,labial,0.09850128472861,-0.077519026211538,0.271489909741657,SS_FS,112,6,vmp,m,0.214563155727845,0.193006269234699,0.236692931311775,0.254668933402816,0.241494747392711,position
SS_ms,labial,0.061576751207661,-0.113890848775429,0.237775508011029,SS_MS,108,6,vmp,m,0.209942634210166,0.189648358666709,0.231931947675837,0.249775473162003,0.204062551902022,position
stand,labial,-0.29968924453987,-0.462271764580787,-0.13585363866314,STAND,78,6,pmbvfṃ,ṃ,0.171618332839066,0.154855122661288,0.189379658339513,0.133042147988603,-0.913325327122301,position
star,labial,-0.010228031452814,-0.17549624374796,0.153231485658326,STAR,123,6,fmbpṃ,ṃ,0.201892488367334,0.182887198498713,0.222223441333101,0.204586499471514,-0.168240939904337,position
stone,labial,-0.078318958623323,-0.245438819336863,0.088526379027166,STONE,104,6,bmṃp,ṃ,0.19435812865079,0.175731414535307,0.214365492098592,0.210133651464578,-0.119548177061841,position
straight,labial,-0.151112308167871,-0.330983001176983,0.029060988699841,STRAIGHT,87,6,fbmpṃ,ṃ,0.186756302216102,0.167162353093102,0.208125091196926,0.183879466760923,-0.359268689182305,position
strong,labial,-0.162995902742654,-0.336196916656169,0.010710092087713,STRONG,100,6,fmvṃ,ṃ,0.185302120004008,0.16679984618805,0.20503396224255,0.182296863287001,-0.374534273332971,position
suck,labial,0.058406927210774,-0.123257634353932,0.236782759338261,SUCK,102,6,mbp,m,0.209740175840718,0.188625923146082,0.231991638648799,0.227512427144692,0.027186789328282,position
sun,labial,-0.194195409727066,-0.358485774101247,-0.037140082460398,SUN,88,6,bpvṃm,ṃ,0.18208927057252,0.165180198726465,0.200417213290749,0.174909184914244,-0.447193706616542,position
sweat,labial,-0.087227408460045,-0.259695261995497,0.080744099320751,SWEAT,109,6,bmp,b,0.193561035954328,0.174145170172422,0.213379115779837,0.19203535346406,-0.282167070248564,position
