"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"24","before","rounded",-0.0176028868669678,-0.250855085674283,0.2173944299289,"BEFORE",90,6,"yɒõʉuᶙỹⱺ","y",0.337406081718077,0.288555458838913,0.390480693688906,0.268283326963095,0.0523108593595333
"25","behind","rounded",0.114172105280052,-0.1038013340896,0.336553172320077,"BEHIND",107,6,"ũyoɒ","o",0.358247631674483,0.308191035711721,0.407090273560114,0.296471281891828,0.253121641320102
"26","belly","rounded",0.216572943540886,0.0121723695044992,0.421074991884773,"BELLY",124,6,"ʉou","o",0.374732662666711,0.326208201754671,0.422880363826447,0.329104561622185,0.472296683052322
"27","below","rounded",-0.121974045853022,-0.354367984591675,0.0976646708853136,"BELOW",86,6,"øɵõyʉũouᶙỹⱺ","ø",0.32248759750471,0.271642898670671,0.368168317888136,0.233194432683454,-0.217488871665868
"28","beside","rounded",-0.149859898514762,-0.393929581829048,0.0882802433502014,"BESIDE",61,6,"õũøɵʉuɒoᶙỹⱺ","õ",0.316847979824389,0.269962412424611,0.367268552609147,0.211508886987929,-0.398537618122282
"29","between","rounded",-0.115451438829634,-0.399609097370975,0.161686354825463,"BETWEEN",51,6,"õũøɵʉuoᶙỹⱺ","õ",0.322450729925687,0.26879697043391,0.376620563954099,0.234715599831368,-0.2052436670225
"30","big","rounded",0.0272973930666563,-0.186340970385102,0.23218152854354,"BIG",108,6,"ou","o",0.343901863027453,0.298135634304123,0.39166968331279,0.275430123617385,0.104400121079853
"31","bird","rounded",0.0264591660533948,-0.187682404590115,0.243400142196464,"BIRD",102,6,"õɒuo","u",0.344451437331011,0.29732231197481,0.394123338269281,0.277713100839906,0.120861827533163
"32","bite","rounded",-0.175127684769235,-0.397907939089311,0.0410984771018805,"BITE",85,6,"ɒøɵʉyoõuᶙỹⱺ","ɒ",0.313571497967327,0.267966642287492,0.361658908683855,0.219543342165571,-0.329974136994782
"33","bitter","rounded",-0.253203196664685,-0.470944485118267,-0.030506475989851,"BITTER",72,6,"õøɵoʉuũᶙỹⱺ","õ",0.302407168612749,0.258136437172539,0.349188041753673,0.190954277012984,-0.583155410427861
"34","black","rounded",0.151772332097324,-0.066133391207376,0.360471808926818,"BLACK",118,6,"ũuøõ","u",0.36412361280086,0.315523491360976,0.412912466798992,0.313328994671721,0.367897826183098
