"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"572","river","alveolar+voice",-0.195233541690556,-0.347203648584579,-0.0462447331919921,"RIVER",112,6,"nz","z",0.102096840867367,0.0882112605078919,0.118549610847055,0.233065545100275,-0.0264821318589186
"573","root","alveolar+voice",0.0186757180598389,-0.135496331775883,0.171385544576265,"ROOT",117,6,"zlr","r",0.116461962698878,0.100505333818015,0.134984718917056,0.281003859235346,0.336491328669093
"574","rope","alveolar+voice",0.0826674329282632,-0.0745332809689653,0.237264669677993,"ROPE",102,6,"dzl","l",0.121138777386479,0.104644224401248,0.1401166251052,0.231487369255802,-0.0392500825519775
"575","rotten","alveolar+voice",0.0691310794247122,-0.0896662544989047,0.228864504768037,"ROTTEN",109,6,"lrn","n",0.120093012925291,0.103768725286541,0.139297251141126,0.232434029630508,-0.0315840376198132
"576","rough","alveolar+voice",0.169719202372692,-0.00517666064157509,0.339264364967743,"ROUGH",73,6,"rz","r",0.1277660234966,0.109525042103683,0.148526202883009,0.210540653387103,-0.214880733830305
"577","round","alveolar+voice",-0.139790084585357,-0.29695933810621,0.0115276787792585,"ROUND",129,6,"zn","z",0.105644369863518,0.0911357914651908,0.122191989221956,0.275475772810072,0.296776923017556
"578","run","alveolar+voice",-0.0670215797283137,-0.215768594090933,0.0791883192510186,"RUN",121,6,"nl","l",0.110420843801849,0.0956704129396114,0.127641912890893,0.261210678946059,0.191936277716714
"579","S_fs","alveolar+voice",-0.0898523367145713,-0.237893056419374,0.053941839306371,"S_FS",118,6,"r","r",0.108945931856866,0.0946465204048531,0.125817792508899,0.244071541243768,0.0609397941359939
"580","S_ms","alveolar+voice",-0.0942572396003198,-0.24471513430859,0.0511843387967403,"S_MS",120,6,"r","r",0.108572764696617,0.094122090534489,0.125638450763887,0.245334792374747,0.0708004938695181
"581","sad","alveolar+voice",0.071511815272957,-0.0956849549247385,0.234613764012531,"SAD",119,6,"zndr","n",0.120370905239245,0.1036063613729,0.13977224302006,0.288526838914185,0.389781601828586
"582","salty","alveolar+voice",0.0739076938608111,-0.0842608026857598,0.229398232084195,"SALTY",101,6,"r","r",0.120475265508937,0.1040900050716,0.139575221884633,0.193144094889131,-0.370748066981705
"583","same","alveolar+voice",0.0298569816978087,-0.150407086951167,0.208539355445752,"SAME",79,6,"ldrzn","n",0.117300897575753,0.100274489959206,0.136741795011671,0.298201766295773,0.457117897659607
"584","sand","alveolar+voice",0.157825730774401,8.41018016651433e-05,0.312930235103656,"SAND",100,6,"","",0.1268180998211,0.109692636967884,0.14618686010658,0.190514024566974,-0.395223469510593
"585","say","alveolar+voice",-0.0607149501386436,-0.209688011715422,0.0858263094877398,"SAY",91,6,"zdlr","z",0.110850072957113,0.0961854937129861,0.128337540037292,0.227097938651844,-0.0750855916034526
"586","SD_fs","alveolar+voice",0.0190976293498159,-0.143068924953524,0.178229638273873,"SD_FS",106,6,"zld","l",0.116534226882573,0.100611944832656,0.135415550417373,0.249737119571302,0.104899500963234
"587","SD_ms","alveolar+voice",-0.00856534540320836,-0.168434573775242,0.146195958731404,"SD_MS",107,6,"rn","r",0.114600171507578,0.0987639046051208,0.13243388077199,0.248026269832997,0.0916960810229864
"588","sea","alveolar+voice",-0.109674879562623,-0.263334980693493,0.0432095097151581,"SEA",127,6,"znd","z",0.107677797197862,0.0927472618909975,0.124898226666428,0.273134380823399,0.279807668909979
"589","see","alveolar+voice",-0.123665592765786,-0.273264169463954,0.0237244079725041,"SEE",115,6,"z","z",0.106778243605789,0.0923441255996639,0.123461576707555,0.282491788724484,0.347099002022139
