"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"582","salty","voiced",-0.132705552088439,-0.351550177306598,0.0845715486931783,"SALTY",168,6,"dɦbɟznɲlvj","ɦ",0.550800532736694,0.489859536842082,0.606721603289446,0.475213539352524,-0.280413208067
"583","same","voiced",0.0499973496203589,-0.203798574651604,0.311013114904088,"SAME",102,6,"ldjrznm","n",0.581922080092422,0.5173488954822,0.642052141471349,0.543161404381841,0.112437778945786
"584","sand","voiced",-0.0527270862376108,-0.259041648807996,0.160422121796848,"SAND",173,6,"ɽɦdnblŋrzgʎ","ɽ",0.564761178172571,0.504634521742578,0.619827991436403,0.510484251954644,-0.0767474667326555
"585","say","voiced",0.00211134834772597,-0.216572337193954,0.208785935126246,"SAY",163,6,"ɦjnɟvm","n",0.573309481521265,0.513251843733019,0.629757401319967,0.526255778428195,0.0143971736544681
"586","SD_fs","voiced",0.0812077813282064,-0.1336539936265,0.304987100490979,"SD_FS",163,6,"ɟzvɣlɲdŋm","v",0.587322380874727,0.526012044814481,0.642723889711627,0.556028715066872,0.187434371392139
"587","SD_ms","voiced",0.117564785242729,-0.104514573716353,0.34369563080591,"SD_MS",165,6,"vzɣlɟdjm","v",0.592916330529995,0.532480894409513,0.649200372052942,0.557034161298844,0.193311713974269
"588","sea","voiced",0.264953119422082,0.0411161305905791,0.485137426758572,"SEA",174,6,"ɽɣlbɟvrmg","m",0.617155378010909,0.55587441797163,0.67156794038968,0.61544649818886,0.541190466642935
"589","see","voiced",0.281467637230142,0.0741058984482279,0.487522575042942,"SEE",194,6,"ɟɣɲjvŋdnrɽl","n",0.620175942053266,0.560579358573466,0.673160198206535,0.599203781250142,0.442919180714092
"590","seed","voiced",-0.189366859978065,-0.413054601395655,0.02715086307997,"SEED",139,6,"ɣɦʎnɽdɲgɟlmr","ɣ",0.541150802181718,0.479568522890683,0.599081952545232,0.470897325118882,-0.305393833191238
"591","semen","voiced",0.0980630481059147,-0.189903139716613,0.384853602559192,"SEMEN",71,6,"ʎɣmɽlzdbɲvj","m",0.589892962398315,0.520091862877367,0.651794685249019,0.576305871590153,0.306552933131232
"592","seven","voiced",-0.00555759760912597,-0.240539508298286,0.225878451644011,"SEVEN",173,6,"ɦɟzɲʎgnrŋvbmɽ","ɦ",0.572186186868672,0.509714334406908,0.628198093007815,0.517408464633155,-0.0367576042010418
"593","shadow","voiced",0.141930650963517,-0.0693902231779894,0.355617467047176,"SHADOW",176,6,"ɣʎgŋlrj","r",0.597398552969674,0.53841959467508,0.651367472474908,0.558813954437234,0.203722237916143
"594","shallow","voiced",0.000699874385238809,-0.241129118252356,0.246014822087122,"SHALLOW",115,6,"ɣgdrʎɲz","r",0.573711855341808,0.507244582046004,0.632136737174988,0.512115412753137,-0.0673295778451837
"595","sharp","voiced",-0.300699056542852,-0.521935024346172,-0.0826588900643149,"SHARP",142,6,"bɣmgzʎndɲɟlɽj","ɣ",0.521898617959476,0.460163525711228,0.578522534706245,0.440345504479762,-0.483159161698421
