"word","b","c","ç","d","f","g","ɣ","h","ɦ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","p","r","ṛ","ɽ","s","t","v","x","z","ʔ","ἠ"
"small",0.0268371133962736,0.0154412609380395,0.00744173256861804,0.0266554457891531,0.00601053589024483,0.0410141040001572,0.00240366243602808,0.0419557663674241,0.00289494428863791,0.0440055653210356,0.00718988183969614,0.12958722017488,0.0472417724326312,0.00368072574962592,0.00450915609007021,0.0645428628012574,0.001,0.0804311366672467,0.001,0.0158361729424414,0.00902841012770521,0.043310170095814,0.0225737526353762,0.001,0.00415824048106319,0.125228741997256,0.126485828387064,0.0357681795340402,0.0185244560106229,0.00689538223131795,0.0363477788062795,0.001
"smell",0.0221313624823322,0.005269113514265,0.00826446278256092,0.0288181414947882,0.0081492438009553,0.0228436758324148,0.00442534830835841,0.094040859133033,0.00434259507518959,0.02838373147096,0.0038963631609087,0.0913734081233411,0.0250860721895071,0.001,0.001,0.073514650080712,0.001,0.139029329952588,0.00333332340294535,0.0109303879802584,0.0314856555545625,0.0248816297752753,0.0552244819371759,0.001,0.00680895919603579,0.113974510900808,0.0809936735547305,0.0485135887901997,0.0197022306961533,0.00364810346140224,0.0359350973485391,0.001
"smoke",0.0394080232663614,0.0105684430226305,0.00894366214298952,0.0295995801395687,0.013378652132569,0.0244335764218465,0.00391595803826138,0.0631292123298521,0.00338429685530005,0.0456971071989528,0.00818414616733048,0.108428751976369,0.0329714109506579,0.00581474797740896,0.00213927396348855,0.058794954123065,0.001,0.0930285560646483,0.001,0.0169647341542182,0.0261236218582622,0.0360868847215332,0.053799800703008,0.001,0.00403806390263613,0.0974949648430905,0.0878612572636853,0.0493635156301878,0.0247266957713189,0.00898981640979836,0.0387302919709613,0.001
"smooth",0.0357981092079407,0.00641201981419221,0.0109209023812839,0.0402455811890431,0.00778837673490229,0.0219596259677028,0.00245058719769763,0.0416574713253449,0.001,0.051195160067462,0.0103890204087948,0.108218389356392,0.0878656330749354,0.00817519998762166,0.0075949651085426,0.0490799022110817,0.001,0.0723910539938948,0.00293411626359684,0.014226220869446,0.00341764532949605,0.0409100138593245,0.0636375289288533,0.001,0.00245058719769763,0.112477366418879,0.110154777930297,0.0403506055441719,0.0118863115408165,0.0069957604171502,0.0244170676734387,0.001
"sneeze",0.0221773491198641,0.0221618530420926,0.0162653827480175,0.0189678977523289,0.00607024869180558,0.0203289816762871,0.00263602165039291,0.0889377964791138,0.00207892323461186,0.0293055346193071,0.011498605363276,0.0819700403568667,0.00912719785653917,0.00159940179700659,0.00266976214880406,0.0359690871367518,0.001,0.0621976116407254,0.001,0.00752491670455742,0.0164613069870555,0.0159057416698135,0.0292017579598418,0.001,0.001,0.24663877958369,0.152597691789309,0.0277440237500118,0.0164827141940914,0.00789097994487216,0.040590392102967,0.001
"snore",0.0216853503876601,0.0102447169153756,0.00298016665082533,0.0335394821571041,0.001,0.0319686078951833,0.00594682743356824,0.0664863017728715,0.001,0.0209129179283157,0.00678132623641606,0.155492679041011,0.0261586713194925,0.0139276594203882,0.0017425624940595,0.0324985532953882,0.001,0.116027675151998,0.001,0.00520335375425196,0.0467124376273221,0.0159767517119955,0.156844073757247,0.001,0.0029287337508039,0.0353902339620902,0.0654066085516043,0.0280007461885135,0.0505818521686785,0.00432385116388538,0.0362378592639499,0.001
"soft",0.0384952720820984,0.00573735357567693,0.0106427212914239,0.0275594870864332,0.00659390310288514,0.0253933950281256,0.00363717682480158,0.048628512095578,0.001,0.0414116077609092,0.00563686767878385,0.095778777221891,0.0744834362059911,0.00806402682849789,0.0103577424276027,0.0933504563744085,0.001,0.0835185838040129,0.001,0.0170947868572619,0.00620843834217088,0.0680674639177633,0.0732054188880536,0.001,0.00352021210105042,0.0755230462595732,0.0941636601736402,0.0288392978353058,0.0176454008769378,0.0034002020010004,0.0280427533581226,0.001
"some",0.0567566866267465,0.00426350632069195,0.0020395874916833,0.0480638667110224,0.0039312375249501,0.022919039698381,0.00224750499001996,0.051102129075183,0.001,0.0508554224883566,0.00463855622089155,0.113035163007319,0.0417386393878909,0.0089416500332668,0.00255938123752495,0.111219876912841,0.001,0.110246529163894,0.001,0.00671773120425815,0.02990666444888,0.0368087269904635,0.044911377245509,0.0028916500332668,0.0082771124417831,0.0455331337325349,0.0861371534708361,0.0476662840984697,0.0103562874251497,0.0082771124417831,0.0339579895764027,0.001
"sour",0.0286387486791941,0.00679625155147794,0.0127679650445697,0.0403892915922541,0.0137771813654785,0.0315203861283281,0.00276996494340753,0.0541792155038294,0.00294542688502138,0.04894564366116,0.00586356721255345,0.123898085755529,0.0344594748125581,0.00391814032753207,0.00313996957352352,0.0599601215280383,0.001,0.0539900666503251,0.001,0.0153752105924603,0.0149288829747912,0.0459565741810726,0.069622961262104,0.001,0.00294542688502138,0.1318886498793,0.0705610394360263,0.0414648792084447,0.0221408583556918,0.00994896367109835,0.0432070523392091,0.001
"spit",0.0356448665667071,0.0118377312360924,0.00973728141802519,0.0389691380510794,0.0255405457028527,0.0149743224874016,0.00563157894736842,0.0680564447167031,0.00298964113240823,0.0380203328438437,0.0133030239361787,0.092697309565573,0.0359464970719304,0.00967195024396411,0.00313031580948379,0.0449764972220062,0.001,0.0465707283693417,0.001,0.00772498702753982,0.00392617226244708,0.0590148793322446,0.0360834674540946,0.001,0.00418342581185317,0.102444008011925,0.182634321089726,0.0439548667531649,0.0200853957005864,0.00909120727179347,0.0291590639636653,0.001
"SS_fs",0.0246185149642702,0.0112827036282764,0.0113640762950772,0.0332781121125144,0.0082944061116346,0.0205477046873138,0.00422503554650428,0.032222602633527,0.001,0.0437710303932681,0.00771993407432175,0.102793044700002,0.0503340673419095,0.00302859712267293,0.001,0.0944039468180931,0.001,0.088237812301796,0.00353300505587809,0.0103605366818534,0.0214615318553128,0.0497330719272116,0.0502945222278029,0.001,0.00353300505587809,0.0643987562703937,0.112470043234778,0.0762738159166318,0.0186653574429799,0.0135444059910153,0.034610359609083,0.001
"SS_ms",0.0250872790254028,0.011230770781669,0.0113117324754051,0.0351837428819828,0.00825756567672735,0.0211210354663448,0.00420874748818861,0.0336445682250436,0.001,0.0465687010400613,0.00741749497637721,0.114861907156288,0.0526051174866877,0.00301835168265943,0.00226010605052521,0.0877667359466791,0.001,0.0877162555964346,0.00352021210105042,0.00668447840570262,0.018705967574231,0.0503270160016667,0.0468052872929786,0.001,0.00352021210105042,0.067774871613195,0.108446294520147,0.0770186946933454,0.0168959970652948,0.0122209443546769,0.0318199123201845,0.001
"stand",0.0254128885086969,0.00790440547476476,0.0158352580553179,0.0647484317080125,0.00817229826062161,0.0217888983936888,0.00532142857142857,0.0367013671070557,0.001,0.0512805036186131,0.00630132591958939,0.0841981852621288,0.0493976570668187,0.00659835091721319,0.001,0.0406252336596648,0.001,0.0930967984665589,0.001,0.00836593479707252,0.0179348049931882,0.0184400326331464,0.075639245318886,0.001,0.00977680353578557,0.0769617137606872,0.172951398789722,0.0408423561041183,0.00903424104172607,0.0104305436745556,0.036239894360938,0.001
"star",0.0326060038513282,0.00990672609050831,0.00939645818495168,0.0319007527215341,0.00439939211151852,0.0204883067931684,0.00646546261368599,0.0442578819704832,0.001,0.0448429103613624,0.0118289031335274,0.0861068259955859,0.061508625431467,0.00664216647468646,0.00242886034099202,0.0622588207264933,0.001,0.0550081746862195,0.00319824667844927,0.0141959634328993,0.0130170818421893,0.0441370624250415,0.0803198314928775,0.001,0.00297842201060434,0.0966505756405516,0.128875251245638,0.0600703663646764,0.00759474003534781,0.0206062668035023,0.0343099205407101,0.001
"stone",0.0293843070162197,0.00332002102238101,0.00830950424081808,0.0457354702359986,0.0154929412882918,0.020860626086762,0.00298428912483157,0.0468961516742426,0.00227169750135583,0.0514964077447346,0.00598948321843708,0.111468855007073,0.0625675092392246,0.00603195290092085,0.00564004204476202,0.05749308665582,0.001,0.0577328536204901,0.001,0.00449441173675059,0.0111050336302186,0.0488008688505342,0.0663441576231291,0.001,0.00309664704205035,0.0818004830674785,0.131255276561722,0.0567982298707906,0.0116230116797218,0.00833826464717624,0.0386684166680644,0.001
"straight",0.0249241794189399,0.0112379407850965,0.00533161454868042,0.0398929086271901,0.00214321357285429,0.0206808605012198,0.00257637502772233,0.0293423331907613,0.001,0.0344613966511422,0.00734115103127079,0.103969491572411,0.0517538672654691,0.00517534375693058,0.00448228542914172,0.058452539365713,0.001,0.0633022843202484,0.001,0.0162812707917498,0.0239219061876247,0.0418361332889776,0.0820488467509426,0.001,0.0043090208471945,0.0912055472388556,0.159108176504135,0.0565389637391883,0.0162472832113551,0.0120023009536483,0.0264327654215379,0.001
"strong",0.041003829445182,0.0165472825088887,0.00784760193037756,0.0465841361878699,0.00411536203610878,0.043381474499826,0.00373904077215102,0.0468569488904114,0.00325792758374653,0.0380391576252795,0.0090075384675596,0.118106437846135,0.0467887482952647,0.00492850498098825,0.00306976695176766,0.043552385425228,0.001,0.0500882591636378,0.001,0.00702114022332409,0.0215968085376328,0.0530652089486186,0.0857957710951723,0.001,0.00578465607032004,0.0796012340756969,0.117508820755386,0.0393471367972953,0.0204329410560478,0.0101069745877777,0.0288249052423057,0.001
"suck",0.0423194004148566,0.0168834985999481,0.00646076474501976,0.0318934420438471,0.00651159255209977,0.0169851542141081,0.00588895191536967,0.0352052152379733,0.001,0.0334581049258753,0.00852403214960453,0.086048667117001,0.0321826685310306,0.00350801071653485,0.0026185240926347,0.0874068898109053,0.001,0.0730736393268975,0.001,0.0162451176079214,0.00594300423853083,0.0532079324925397,0.0352260790362235,0.001,0.00366845987170045,0.13037535166489,0.141176451781947,0.0352801313593846,0.0174110282109578,0.0170282073998171,0.0504696799423816,0.001
"sun",0.0191221923968156,0.00461291210682084,0.00446952072865763,0.0306701654162938,0.0124418060430862,0.0252866451006034,0.00432612935049441,0.0621188132765667,0.001,0.0508025132002006,0.00689311033106201,0.0970280391597757,0.0409522301865891,0.00445545690228738,0.00540156468671852,0.0694345266773514,0.001,0.087371136216893,0.00517241379310345,0.0247875283914929,0.0246441370133297,0.0347147822581438,0.0633443687337968,0.001,0.001,0.0985595623203511,0.110139869685916,0.0390319639866408,0.0193067067834774,0.011216635694129,0.0386952695594034,0.001
"sweat",0.0224634888638564,0.0066316673583526,0.00399667332002661,0.037539558318535,0.0149306337819411,0.0230958140296493,0.00264687127395374,0.0500989123434727,0.001,0.0449637349534782,0.00827853863230634,0.0899147450815797,0.0600635080616701,0.00620379702640923,0.001,0.053374630277399,0.00332177229699018,0.0768597229554721,0.001,0.00811385150491097,0.0202331038065312,0.0410997345243506,0.0868022844770933,0.001,0.00990925739280515,0.0955218354741091,0.100913289874753,0.0563794112231297,0.0287497809661206,0.0132809543571979,0.0296124278239059,0.001
"sweet",0.0368674256425421,0.0105431135484362,0.00508286777415187,0.0350175803595631,0.00464283074063513,0.0201304445782157,0.00728305294173558,0.0370126999488277,0.00216135982004246,0.0357995495300885,0.00540037033516741,0.123723264496607,0.0571680858261031,0.00436154498762616,0.00540037033516741,0.0922986148914293,0.001,0.0843605888081065,0.001,0.00656173015520986,0.0239337163415673,0.0351624475915893,0.0423421227359066,0.001,0.00619243699549754,0.103039209120792,0.112400114755563,0.0330346960400187,0.0152571998859424,0.00576966349487973,0.0450528983185892,0.001
"swim",0.0400308924016107,0.0134538285198954,0.00792017544689452,0.0275602561521056,0.0105666540987085,0.0232231916217216,0.00259208912349078,0.0473453936180899,0.001,0.062494949167339,0.0112789933560998,0.0926924270769377,0.0527033169048948,0.00578475592259399,0.00336493836970609,0.068446880105733,0.001,0.077353470445703,0.001,0.00862831277188345,0.0253418881037293,0.0468388751722463,0.0540040330082331,0.001,0.0032227393554124,0.0610129571594793,0.0949525111366074,0.0735866308457335,0.0208307166604127,0.0173335382946587,0.0424355851600793,0.001
"tail",0.0385822859088441,0.00635614842302875,0.00582349765035099,0.0330421495484328,0.00930546017288026,0.024283461246521,0.007215150294091,0.0602245029279692,0.001,0.0341354246570574,0.00883974461093463,0.104425385312541,0.0499056601752899,0.00504258685847621,0.0049045539593739,0.0462438721930162,0.001,0.0624128041703314,0.001,0.0148833944005573,0.0135098910160899,0.0587509322959268,0.0725452475331028,0.001,0.001,0.109635595341845,0.109147651935119,0.0582197808719694,0.0153506093112233,0.00314750467765564,0.0380667045073725,0.001
"take",0.0357934865792671,0.00868356245255967,0.00916742727377795,0.0414619993190458,0.00554460093896714,0.0332945720452678,0.00334273237562434,0.0521130227807296,0.001,0.0408987118541812,0.0104796572738717,0.0851104145386848,0.0285158656529998,0.0109788404411834,0.00648169388921687,0.0794127644554397,0.001,0.0798674919331915,0.001,0.00930829108605949,0.0127289802242151,0.0408695745107148,0.0550053914081071,0.001,0.001,0.0780044619011474,0.112428808825452,0.0854440945964097,0.0140412102243088,0.00646637554312345,0.0485559678764537,0.001
"taste",0.0370890711921322,0.00965604608588207,0.0099254534409442,0.0360412927472473,0.00442959629395453,0.0237876834323072,0.00386137455936987,0.0546777805615534,0.00494616150721332,0.0476178604045975,0.00223975651182108,0.089812390553455,0.0356152651809661,0.00539818381574621,0.00597929193373088,0.102539645346987,0.001,0.0887512103860897,0.001,0.0147811664455768,0.00947166949744403,0.0633160469950368,0.0448901652023235,0.001,0.001,0.0638740509561724,0.143028192608027,0.0354456475986212,0.0150210557884527,0.00707145838462088,0.0357324825697273,0.001
"ten",0.0369993048450252,0.00938067655538596,0.00929914028152845,0.0249530028023629,0.00913311192740569,0.0226070249789869,0.00672353332550585,0.0303804380035447,0.00207596571562757,0.0495947178161573,0.00197843528629016,0.0964433318237475,0.0379382492407032,0.00975341380730602,0.00344608821572541,0.0992055701854927,0.00215509721298144,0.0835367279757323,0.00154357515905009,0.00990927202551014,0.0108061710379428,0.0535499533146592,0.0478570179901635,0.001,0.00902254314899613,0.0918855038134127,0.143547513128117,0.044596118065767,0.0164220037981926,0.00483220487130314,0.0284242936473769,0.001
"testicle",0.0343980411005762,0.0145278163376697,0.00679640718562874,0.027680376344545,0.0152410588005625,0.0369307572479791,0.00412671264257911,0.0321557749437917,0.001,0.0350900474500102,0.00647445513876723,0.125672165032164,0.0597970194009851,0.00398803590423942,0.00978444308986817,0.0645542692772425,0.001,0.0669873842278375,0.001,0.0154011856526468,0.0249433627754471,0.0544311921732051,0.0797226747910889,0.001,0.00996410771271827,0.080616607105151,0.0821469770277903,0.0478587524124833,0.0161891825132171,0.0101775388487354,0.0293436548630711,0.001
"that",0.0272962879272901,0.0068521698740883,0.00399684906915728,0.0397605752854877,0.00699369813831457,0.0150581227482143,0.00572295660251823,0.0635391349675611,0.001,0.0377902371357913,0.013771990609975,0.0957741787832173,0.0358652631843232,0.001,0.00194151320001506,0.0533291293561884,0.001,0.196903063893178,0.001,0.00556603773584906,0.0110581980692703,0.0323780848007489,0.0377408172573691,0.001,0.00194151320001506,0.072502805709336,0.12174633243247,0.0459838122497144,0.0118427924026162,0.00782597070010922,0.0408184646671823,0.001
"that_yonder",0.0181718317750464,0.00693617231247234,0.00403986604144184,0.0405229530306744,0.00563157894736842,0.0222946738102742,0.0041990373320345,0.0629090871192983,0.001,0.0416703127503632,0.0152926650685869,0.0979120642287992,0.0307463637318664,0.00434259710244583,0.001,0.0576888615114269,0.001,0.177496591081526,0.001,0.0102631578947368,0.0123963587975564,0.029295496498459,0.0462907360641366,0.001,0.0041990373320345,0.0573264412164507,0.124005409853188,0.0561470392548237,0.0113617454087041,0.00845452210942283,0.0444053997268621,0.001
"then",0.0349300520788972,0.00728571428571429,0.001,0.0779770835570665,0.0173072988222689,0.0214733637240053,0.00242530523368847,0.0803783860849729,0.001,0.0732500182072466,0.010331155870078,0.0812212717422298,0.0408956545782893,0.00802059085292618,0.00404544158436374,0.0722162169168157,0.001,0.112756242616807,0.001,0.001,0.0157316103723289,0.0344383700132203,0.0469211348484231,0.001,0.00445629088144058,0.0790228633641807,0.0909462373953392,0.0263821361605793,0.0136582505983704,0.00445629088144058,0.0324730193293068,0.001
"there",0.0211095767648377,0.00705865819381645,0.00466581123467351,0.0504360666422258,0.0131339633657854,0.0190228929895311,0.00269728570070743,0.0695364101728516,0.001,0.0437454954037503,0.00269728570070743,0.124942020720464,0.0517788776189118,0.00227296427553057,0.001,0.0556614186592801,0.001,0.1632553057151,0.001,0.00354592855106114,0.0216386682417478,0.023182872350537,0.049337719119584,0.001,0.001,0.0513653237742203,0.10852729914321,0.0496393132103141,0.00880751422325417,0.0103350713538909,0.0346062568740071,0.001
"there_yonder",0.0173536717414844,0.00789702947047082,0.00452205393135298,0.0507628533782109,0.0119898373188264,0.0260780530442383,0.00478265690840541,0.077398875451711,0.001,0.0486416513378472,0.00263072547715027,0.120733839510521,0.050874699402937,0.001,0.001,0.0479573728360273,0.001,0.149565272505099,0.001,0.00589217643145082,0.0262426910884114,0.0255744067420714,0.0491975569558052,0.001,0.001,0.0559451032575372,0.0971529098665414,0.0583795872307672,0.00727829308702856,0.0107843528629016,0.034364330163203,0.001
"thick",0.0585620137367231,0.00731213051360991,0.00601602143306969,0.0463696935134061,0.0127744119603929,0.0183861434248895,0.00217378078068462,0.0324430654860384,0.001,0.0451246033525005,0.0026185240926347,0.101193550256248,0.042673869475208,0.00747257966877551,0.00188948662390015,0.066589773851838,0.001,0.0668549826291349,0.001,0.00683249086243098,0.0205192741123767,0.0497929869824903,0.0658782551571626,0.001,0.00491374114516066,0.0793920277601151,0.140098550728254,0.0427437327581104,0.0103396095509516,0.0163499977381626,0.0396847024057309,0.001
"thin",0.0486882900864937,0.01508625415835,0.00267965402528277,0.0247825681969395,0.0037608250166334,0.022054371257485,0.001,0.0653727015809651,0.00417666001330672,0.030589834933308,0.00615635395874917,0.103168998510915,0.0481882273548142,0.0118166156575737,0.00572119000095048,0.0658200145740265,0.001,0.0662194461869911,0.001,0.0112344466622311,0.0140572188955422,0.0710665107879479,0.0836530120710959,0.001,0.00670287995437696,0.0964740290846878,0.0886830187244558,0.0333469676519976,0.019578868928809,0.0224184279060926,0.0235026138199791,0.001
"think",0.0238144262141481,0.00308054034111871,0.00547220386579583,0.0317199926484202,0.00426300952597175,0.0343960542016847,0.00716144555844303,0.0621781104908216,0.001,0.0463881566589232,0.00312844453273548,0.0993667240107913,0.04720336397843,0.00598978992290001,0.001,0.0886825667104068,0.001,0.121649614184705,0.001,0.00431091371758852,0.0329575950784056,0.0409946316649782,0.0524232054960267,0.001,0.001,0.0817132275732894,0.109501253417336,0.0374026257272561,0.00893943595544186,0.0108539098737754,0.0294087586506067,0.001
"this",0.0255800962178208,0.00550959619223092,0.00325479809611546,0.0383034041806497,0.00550959619223092,0.0231481396181995,0.00195961922309228,0.078450202159783,0.001,0.0441782588668816,0.0165609038333589,0.102007932852244,0.0306823788320794,0.00159976201443267,0.00565384615384615,0.0457948462050258,0.001,0.217857853280009,0.001,0.00910816827882696,0.0148958931952944,0.0353205384103588,0.0354914444615043,0.001,0.00925241824044219,0.0572789037309995,0.0791416142074825,0.0446611392599417,0.0159054711090639,0.00973222785198833,0.038160947336097,0.001
"three",0.0283477434479068,0.00625067770794499,0.00777628764509548,0.0281860466395034,0.00637216947451025,0.0330857317242728,0.00363882153049273,0.0422284003421728,0.0018247966876165,0.0359382274412215,0.006509635589113,0.0893335123606317,0.035528934046329,0.0105869418188417,0.00374932229205501,0.0792406871944161,0.001,0.100278767402883,0.001,0.00368058923475363,0.0195332109920619,0.0642469663846909,0.0781799913226152,0.001,0.00546863448160029,0.0959962648492861,0.115448427557845,0.0380151691893662,0.0146778784029737,0.0207533527985352,0.0211228114412654,0.001
"throat",0.0347267864271457,0.00914876912840985,0.00294546906187625,0.0423707024047144,0.0072033000665336,0.0398550346925197,0.00678746506986028,0.0465057630770206,0.001,0.0362506586826347,0.00685431803060546,0.142301907930171,0.0652120140671039,0.00266333998669328,0.00395836897633305,0.0784638513449292,0.001,0.0768292684472325,0.001,0.00658406995532744,0.0226575553654596,0.0372983455311599,0.0717838038209296,0.001,0.0072375249500998,0.0646315312232677,0.0790204568640497,0.0432770307005038,0.0225521338275829,0.00459249500998004,0.0332880353578557,0.001
"thunder",0.0382514690506941,0.00550048921764314,0.0040444843273304,0.0503959401458521,0.00589939076096174,0.0300790668895635,0.00207596571562757,0.0483605766990762,0.001,0.0546316554565938,0.0110114020325362,0.107030009076152,0.0619946940852189,0.00591981862605322,0.00411437256206541,0.0595995441423409,0.001,0.0742790292431011,0.001,0.00597371270530834,0.0211554537982858,0.0259937361504815,0.115597404630515,0.001,0.00405761026965676,0.0696518894983143,0.0878024026643259,0.0490786717880765,0.0225881626103535,0.00929774997157878,0.0206152978822933,0.001
"tie",0.0318303214199404,0.0185243346320385,0.00669804486691788,0.048373068511706,0.0151251965426397,0.0163785821481104,0.00423660004356011,0.0691751934951366,0.001,0.0429441177435861,0.012634488869794,0.129736326194504,0.0301775910063281,0.0039835694828579,0.00361062329750066,0.043827421390403,0.001,0.0732500111883856,0.001,0.011546345276562,0.0099507084485737,0.0523651850686839,0.0508987674874466,0.001,0.001,0.0898994745934141,0.133057380008294,0.0374368423094021,0.0129862039747113,0.0121657223669253,0.0331878796325777,0.001
"toe",0.0314341858691809,0.00827785912253786,0.0115707276653238,0.0392940015382615,0.00728482095114475,0.0252739668195015,0.00505983942136178,0.0444969089432923,0.0032212822383279,0.0358481745244539,0.00714274110266175,0.113127908631784,0.0509236968656902,0.00657050316544825,0.00264001532430319,0.0678275890255979,0.001,0.0757078906749749,0.001,0.00811217238324986,0.0169609661774902,0.0640894028478246,0.050570926896815,0.001,0.001,0.091129335783059,0.105763932664598,0.0521975243203339,0.0244667422385728,0.00844931405083493,0.0375575707533755,0.001
"tongue",0.0355771760826174,0.0145804217651653,0.00377649917556192,0.0473358445290234,0.013030726125389,0.0120428534235876,0.00282216436691834,0.0496548112883963,0.00389276519424918,0.0363939155505414,0.0125257253608725,0.0576526293169355,0.135953762316637,0.0110949174115537,0.00557029130145506,0.0546747473996107,0.00244638259712459,0.116286224789896,0.001,0.0228106164482629,0.0311755291349668,0.0333885611799176,0.0659398015563077,0.001,0.00186782955827475,0.0389777967873776,0.101613795183959,0.0347652463189563,0.0136558477248402,0.00780832951075076,0.0296847886008521,0.001
"tooth",0.0111981763345556,0.0174382592063618,0.00952863436123348,0.0580427008370505,0.0103634053478945,0.0364464521764108,0.00637781412212286,0.068493512241303,0.001,0.0514782723204734,0.0123418273584989,0.0642868469061458,0.0616386404870142,0.00526431718061674,0.001,0.0549078185144291,0.001,0.0987666667922808,0.00306607050216747,0.0107743074790214,0.0290039744299946,0.0368731347876933,0.0532435891799367,0.001,0.001,0.0949171575037464,0.115230082314917,0.0343963195907325,0.00642234180684153,0.0102888810170722,0.0332107972014854,0.001
"touch",0.0372510344729436,0.00791883968248886,0.00233422993585022,0.0473101035006636,0.00957396792867029,0.0224078936600951,0.00603346960268411,0.0488602560603265,0.001,0.0426387820234245,0.0103030053974048,0.0886772983190736,0.0425672815306489,0.00206738394868018,0.0026185240926347,0.0637640893410531,0.001,0.0701621351135264,0.001,0.016278497245387,0.0163340662703114,0.0634925976923159,0.0617929951149395,0.001,0.0027789732478003,0.0833822017284504,0.132405430544564,0.0481602392363224,0.0192344757899531,0.00740430369208108,0.0392479248277064,0.001
"tree",0.0168225689294195,0.0154805679161555,0.00377673399378613,0.0401197718150418,0.00772936695416506,0.0183635359250917,0.00592810098457519,0.0573224917574201,0.002525999987792,0.069640874650873,0.00788196695294426,0.116430343332557,0.0330881347832949,0.001,0.002525999987792,0.0617753056577976,0.001,0.104679006338568,0.001,0.0057305999621552,0.0197969678816243,0.0365066677479467,0.063802869577577,0.001,0.00544036697247706,0.0621556685667546,0.108171319222629,0.0586486345788109,0.0152217339022261,0.0102145669342835,0.0452198346862413,0.001
"turn",0.0425518491383603,0.00963919915921177,0.0023344593565205,0.0362135064571245,0.00497639717148069,0.0254941634919574,0.00195502774355595,0.0429000577109622,0.001,0.0376446910235123,0.00540419138937891,0.101770183488116,0.0697616555451412,0.0090693732152919,0.00464244307011404,0.0598831941948866,0.001,0.0775170993169732,0.00324400958847855,0.0173618918462915,0.014545623570206,0.0659147346682802,0.114957817788892,0.001,0.00683628065506414,0.0485935729361509,0.0780485749849128,0.0634381906802329,0.0145750372119739,0.00338756935888988,0.0333392052380391,0.001
"twelve",0.0306536163856307,0.00653167645957505,0.00765940111722232,0.0336479866271861,0.00691676149991099,0.0323207463407156,0.00574368889622593,0.0439633632714215,0.001,0.050230129850916,0.00529901989393533,0.108139894083105,0.0430869126831459,0.00913764476572195,0.00278160146312484,0.0972981722361219,0.001,0.0964104184239871,0.001,0.00604713944869645,0.0121814276261211,0.053978918803051,0.0515641037691987,0.001,0.00615500772334473,0.0705579095829822,0.10966194781593,0.0474612494427092,0.0183686564654804,0.00849220949171924,0.0307103958328207,0.001
"twenty",0.0302734018129335,0.00854984063683519,0.012570474887571,0.0315112682802089,0.010691793933737,0.0267510447079887,0.00456928091382777,0.044599545724285,0.001,0.0457399037381109,0.0076841498027665,0.0960927226879829,0.0298008830499579,0.00700884053188433,0.00212135280001794,0.0881879392147171,0.00162297377778775,0.0935614373627165,0.00240169100002243,0.00802678538054976,0.0213394623273517,0.0460558712980835,0.0521285287916559,0.001,0.00569063371384572,0.103819129383666,0.113871106801522,0.0546015514238183,0.015298695467781,0.00540531457149906,0.0270243759768755,0.001
"two",0.0325692137134295,0.00529060087108696,0.00424227735006178,0.0335613582758453,0.00598948321843708,0.0271067556763224,0.00192225632768077,0.0400184944237176,0.001,0.0512155129516877,0.00730365040227668,0.104880584569157,0.0405515236034534,0.00459171852373684,0.00227169750135583,0.0880591302389219,0.001,0.0841903923245945,0.001,0.00512340584936569,0.0141801159585591,0.0720174720586838,0.0798024846665213,0.001,0.00723376216754167,0.0801395584181776,0.09411720536518,0.0501862661232158,0.0186954326640836,0.00673083524827096,0.0330088115086354,0.001
"ugly",0.026935747552514,0.0150178056585242,0.0142092376094372,0.0320903378428329,0.00425693058327789,0.0213006473824837,0.00252428476380572,0.0472508026275491,0.00331019442596289,0.0464073862856298,0.00425693058327789,0.11191321589625,0.0483774567267581,0.00682080283876691,0.00310183337029644,0.0725517430746972,0.001,0.0682223463126657,0.00331019442596289,0.00663313056426829,0.00725402633885668,0.0310551859244474,0.0765637983292674,0.001,0.00331019442596289,0.124617687904614,0.0998226298725301,0.0523130379452735,0.0297268241295187,0.00527385968803134,0.0285717269165373,0.001
"urinate",0.020972508058317,0.0169035973360722,0.0122868631668701,0.0191981347829845,0.00474593208405196,0.0132557990814488,0.00358382910554296,0.0527448124247729,0.001,0.0451520608036508,0.0156464611230613,0.0808665649130157,0.0418699949461533,0.00878316506146283,0.00327668933976707,0.0433215630689615,0.001,0.066301939809701,0.001,0.0077556365155342,0.00650647572169577,0.0567059516350255,0.0717608989141458,0.001,0.00584467957289305,0.182079276490939,0.0912363742233517,0.0601526074065461,0.0185374299943802,0.0140695588327121,0.0314411955869429,0.001
"vomit",0.0350531873546636,0.00564354459398036,0.00893728714188784,0.0228178823870411,0.00906808824595034,0.0402569843810728,0.00523182677549192,0.0635393174047944,0.00414520793396705,0.0601663932860352,0.00430989506136242,0.129506694296461,0.0306259494212894,0.0049172009587614,0.00223515345546531,0.0657070272467794,0.001,0.0683214796244381,0.001,0.00932258161658766,0.0215520049010889,0.0375648429684714,0.0489680224652063,0.001,0.00347030691093061,0.0734150172074521,0.0906602005795105,0.0717535744164664,0.0206962642372022,0.00791685935060572,0.0501972057770362,0.001
