"word","a","ã","ɑ","ɒ","b","c","ç","d","e","ẽ","ə","ᶕ","ɤ","f","g","ɣ","h","ɦ","i","ĩ","ɨ","ᶖ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","o","õ","ø","ⱺ","ɵ","p","r","ṛ","ɽ","s","t","u","ũ","ʉ","ᶙ","ɯ","v","ᶌ","ⱳ","x","y","ỹ","z","ʔ","ἠ"
"FoZ_fs",0.163367637020332,0.0087019444017947,0.00911725632983118,0.00312499040380777,0.0209031097395618,0.0051583499667332,0.00766045290371638,0.0123917895283913,0.0572909380207284,0.0028850855980347,0.00794807713632564,0.001,0.0028850855980347,0.00539825477250627,0.00793819930346876,0.001,0.0224906394476005,0.00424442689712151,0.0823246061573157,0.00248524425507958,0.0129077752614429,0.001,0.0362976399847657,0.00179968268591023,0.0432432822223241,0.0190215397958661,0.00343712818563118,0.0041187624750499,0.0513387712309868,0.001,0.04323791638612,0.00168544230220877,0.00972796531479166,0.0170912773188222,0.0547211214572742,0.0041187624750499,0.001,0.001,0.001,0.031719239177323,0.0115483685199254,0.001,0.001,0.0467402379861212,0.0546632740457591,0.0415086247473972,0.00275930190900251,0.001,0.00195961922309228,0.00291923844618455,0.0273939751892596,0.001,0.001,0.010961880725728,0.00147980961154614,0.001,0.00216525191375491,0.0211180239282784,0.001
"FoZ_ms",0.164293103395274,0.0087019444017947,0.00911725632983118,0.00312499040380777,0.0215885520417706,0.0051583499667332,0.00766045290371638,0.0117063472261826,0.0580906207066387,0.0028850855980347,0.00794807713632564,0.001,0.0028850855980347,0.00539825477250627,0.00793819930346876,0.001,0.0224906394476005,0.00424442689712151,0.0828842647704923,0.00248524425507958,0.0150327656652507,0.001,0.0362976399847657,0.00179968268591023,0.0436831076995748,0.0190215397958661,0.00343712818563118,0.00315914325195762,0.0494195327848022,0.001,0.0425524740839112,0.00168544230220877,0.00972796531479166,0.0158917532899569,0.0525904190342813,0.0041187624750499,0.001,0.001,0.001,0.0329187632061884,0.0115483685199254,0.001,0.00232530771789754,0.0462261562594646,0.0537036548226668,0.0401033487609086,0.00275930190900251,0.001,0.00195961922309228,0.00291923844618455,0.028593499218125,0.001,0.001,0.010961880725728,0.00147980961154614,0.001,0.00216525191375491,0.0223175479571438,0.001
"full",0.11392073381123,0.00414427701373809,0.0112823629390496,0.00275485951174574,0.0343509007906981,0.00637996046978083,0.00523463744062547,0.0247137661185565,0.0451827081380897,0.00287658870293601,0.00698353134999842,0.00198716413327192,0.001,0.00884358908743985,0.00836228527885215,0.0020235938379651,0.0218810312774385,0.001,0.0817825931181374,0.00441197945988365,0.0104014764122549,0.001,0.0174848287833087,0.00372958356790692,0.0506657307208205,0.0244070941551979,0.00510046817232446,0.001,0.0415095713926053,0.001,0.0458557833236476,0.001,0.00590425179508551,0.010074367829258,0.0632549866361013,0.00139368993767888,0.001,0.001,0.00227949229745637,0.0342506794307193,0.0299368353240609,0.001,0.00185299486497091,0.0474116107002335,0.0662937577983486,0.0668993145983166,0.0020235938379651,0.001,0.001,0.00292754683772648,0.0215263996911471,0.001,0.00185299486497091,0.01210111888555,0.00185299486497091,0.001,0.00548431586156137,0.022407954936375,0.001
"FyB_fs",0.178646170692984,0.00711850753322016,0.013087735238751,0.00306541123360755,0.0362900990375387,0.00386117914001399,0.0057931136688202,0.0103789575573671,0.0479632013770466,0.001,0.00635234959542419,0.001,0.00306541123360755,0.00632979434988501,0.0121963853038619,0.00138863083801245,0.0191253385126014,0.00226582615809769,0.0811476380667438,0.00294315419006224,0.013069995300898,0.001,0.0364175186081001,0.00216589251403735,0.0526775326296005,0.0185699310472661,0.00233244858747125,0.00216589251403735,0.0365302276325557,0.001,0.0376327454638496,0.001,0.00446436632742526,0.0106954140968915,0.0473147877755298,0.00309860652526722,0.001,0.001,0.001,0.0307530349073804,0.0142248363921373,0.001,0.00216589251403735,0.0521106224410271,0.0687236131391092,0.0383462684481208,0.00399812524483743,0.001,0.001,0.00333178502807469,0.0242493772283352,0.001,0.001,0.00955554622841544,0.00216589251403735,0.001,0.00641492300964012,0.0208058201542728,0.001
"FyB_ms",0.17613877473679,0.00714723292070007,0.0131444851694493,0.00307510799996252,0.0357864281463562,0.00387461190592955,0.00640129964380056,0.0104229902219557,0.0474751717763722,0.001,0.00637747799728065,0.001,0.00307510799996252,0.00635481685856992,0.0110775843052698,0.00139045539593739,0.019210433998576,0.00227176900391035,0.0800736551584714,0.00295227697968695,0.0128199920302476,0.001,0.0371694811320911,0.00217136618781217,0.0540915163414953,0.0186524189864551,0.00296354931540898,0.00217136618781217,0.0366970362129902,0.001,0.0381951855802746,0.001,0.00389494786416436,0.0107409324729333,0.0472979548561624,0.0031084591380619,0.001,0.001,0.001,0.0281595327457125,0.0142869248259032,0.001,0.00193709295024974,0.0524230915598884,0.0705643404186599,0.0393025138336487,0.00401220095021225,0.001,0.001,0.00334273237562434,0.0257251231198829,0.001,0.001,0.00959571311211692,0.00217136618781217,0.001,0.0064403451833943,0.0208151362120044,0.001
"FyZ_fs",0.164668586953495,0.00873915186267294,0.0105247051122257,0.00313525605793244,0.0181752503525479,0.00517843861391549,0.00769262900470051,0.0119646947956705,0.0541668711847485,0.00289419229174501,0.0079816427263562,0.001,0.00289419229174501,0.00541950238010292,0.00797171717450001,0.001,0.0222314178065574,0.00357134683933261,0.0831557764075338,0.00249241934809929,0.0129653007457977,0.001,0.0362615338993886,0.00180354588729144,0.0455292703938311,0.0181443453098404,0.00344890175174534,0.00413382896043661,0.0535565005811759,0.001,0.0417011762144685,0.00168875361767838,0.009770129398438,0.0171690129580436,0.0513172050333669,0.00413382896043661,0.001,0.001,0.001,0.0286936350441514,0.0120814543543289,0.001,0.001,0.0484075879165121,0.054233763297867,0.0411360968521719,0.00276780095204117,0.001,0.00196425506474973,0.00292851012949946,0.0297312335058292,0.001,0.001,0.0126170975279714,0.00148212753237486,0.001,0.00168875361767838,0.0237865592890037,0.001
"FyZ_ms",0.165598524180491,0.00873915186267294,0.0105247051122257,0.00313525605793244,0.0188640039702263,0.00517843861391549,0.00769262900470051,0.0112759411779921,0.0549704170720399,0.00289419229174501,0.0079816427263562,0.001,0.00289419229174501,0.00541950238010292,0.00797171717450001,0.001,0.0222314178065574,0.00357134683933261,0.0837181386855083,0.00249241934809929,0.0129653007457977,0.001,0.0362615338993886,0.00180354588729144,0.0447659018009043,0.0181443453098404,0.00344890175174534,0.00316957389568689,0.0525922455164261,0.001,0.0410124225967901,0.00168875361767838,0.009770129398438,0.0171690129580436,0.0508293378875114,0.00413382896043661,0.001,0.001,0.001,0.0286936350441514,0.0120814543543289,0.001,0.002331710170641,0.0478910227032533,0.054233763297867,0.0406882871575515,0.00276780095204117,0.001,0.00196425506474973,0.00292851012949946,0.0309365523367664,0.001,0.001,0.0126170975279714,0.00148212753237486,0.001,0.00168875361767838,0.0237865592890037,0.001
"girl",0.125037147062505,0.00644710410646145,0.00915563864446381,0.00229419720808774,0.0116763351400837,0.00644592311762197,0.00607429377031019,0.0249917319734587,0.0534884404987017,0.00202977247280191,0.010129737449408,0.001,0.00178091079187478,0.00779787544666238,0.010333404113028,0.00269197338239536,0.0233135940127872,0.001,0.0939201790528433,0.00506288092473468,0.0087208864861447,0.001,0.0321807037890926,0.00377223331115547,0.0598401697145337,0.0243999411700348,0.00428540326010175,0.0029708700937792,0.0390853536712523,0.001,0.0514951775947531,0.001,0.00684753438201472,0.0125240121143807,0.059540242958505,0.00214133115735545,0.001,0.001,0.001,0.019169698175883,0.0334880337489767,0.001,0.00462396696489075,0.0544102403801316,0.0478841619035035,0.0440175568821376,0.00178091079187478,0.00178091079187478,0.001,0.00392841546953042,0.0307341595127151,0.001,0.001,0.00979488102225726,0.00279254522680347,0.001,0.0061726043404658,0.0149469159176224,0.001
"give",0.132027889877225,0.00549093056824205,0.00789240727584379,0.00241978391884512,0.0163253068422306,0.00861703429299593,0.00301383391409272,0.0196741406778959,0.0703553038890246,0.00205720761866098,0.00853187128567723,0.001,0.00234426908894076,0.00358067090503912,0.00912036087721158,0.001,0.0254355989881464,0.00240961015821464,0.0908326012288511,0.00545055087564983,0.00948828734782252,0.001,0.0321775561065118,0.00621555758539418,0.0487643894347436,0.0100397060228584,0.00417162285598295,0.001,0.0532141086197465,0.001,0.0592409186201178,0.001,0.00774609658809902,0.0115117694393296,0.0524939746183276,0.00887388983131396,0.001,0.001,0.00287287289827125,0.018813109320772,0.0189523922292622,0.001,0.001,0.0362302904280221,0.0553979477150085,0.0570965648636916,0.00569209321470054,0.001,0.001,0.00601439493893569,0.0325081432507597,0.001,0.001,0.00646223936308175,0.00240961015821464,0.001,0.00346681777687563,0.018566274489369,0.001
"go",0.161696110124628,0.00583191672211133,0.0054853875582169,0.00537637502772233,0.0193862608117099,0.00807930250609891,0.00252472832113551,0.0177380821689953,0.0491198068149415,0.0020395874916833,0.0143767492792193,0.001,0.00343581170991351,0.00252472832113551,0.0149456337325349,0.001,0.0387659052265839,0.001,0.0812616719423107,0.00388124584165003,0.0060694333555112,0.001,0.0399716865691417,0.00529696163229097,0.0458813973544013,0.0213462123372303,0.0041187624750499,0.0041187624750499,0.0320448328691343,0.001,0.0465446598865761,0.001,0.00252472832113551,0.0105264017419706,0.0722608375840911,0.00585140829452207,0.001,0.001,0.001,0.0224552090263917,0.023979833982828,0.001,0.00137803181515756,0.0231877673224979,0.0465821996219202,0.0546118686868687,0.001,0.0030791749833666,0.001,0.00907918330006653,0.0396184068371194,0.001,0.001,0.00838107119095143,0.001,0.001,0.00183166999334664,0.0157901947427896,0.001
"good",0.156960841318251,0.00367332834331337,0.00564400761968127,0.001,0.0194227705963734,0.00481182080283877,0.001,0.0222792076381148,0.0688233009967042,0.001,0.00683370103227888,0.001,0.00468331669993347,0.00642245971020921,0.0157920982589895,0.00183166999334664,0.028161342120399,0.001,0.0897055926506775,0.0020395874916833,0.00544568086050122,0.001,0.0310342810410924,0.00340755261962847,0.0441003902626907,0.0341809453742088,0.0015940499952476,0.00146203888519258,0.0501248877065494,0.001,0.0487979784095553,0.001,0.00396859983736231,0.00777382008469833,0.0563745361886579,0.001,0.001,0.001,0.001,0.0179898298640814,0.026940286490511,0.001,0.00151979374584165,0.0469169710842865,0.0434115683772869,0.0456580179966408,0.00298016665082533,0.001,0.001,0.00402635469801138,0.0316943832392934,0.001,0.001,0.00464350663751861,0.00554448246364414,0.001,0.00585140829452207,0.0184734239193571,0.001
"grass",0.119174378833856,0.00341010238606515,0.00507705599858734,0.00210938628272681,0.0226681631095741,0.0119074583849678,0.00527577598883329,0.00691234592426521,0.0444658987033196,0.00344951802556025,0.00844052390216933,0.001,0.001,0.00381552039230048,0.0112989786619494,0.00363908848217955,0.0188138843253637,0.00178831278990203,0.0904864829966853,0.00273428813778446,0.00835678371569622,0.001,0.0268205377924139,0.00474448575203463,0.0540854226134471,0.0220987463123854,0.00380414120979436,0.00289195069576487,0.0307646737668873,0.001,0.0363725498559906,0.00152554185993469,0.0128041631323977,0.00837647296244793,0.0737464938154554,0.00735166633557529,0.00404075261798678,0.001,0.00230646448020231,0.0252854935465827,0.0446383477338156,0.001,0.00313799983927974,0.0606041892423253,0.0513568712612048,0.0591239933433366,0.00194597534788243,0.001,0.001,0.00522322180283982,0.0299137800844246,0.001,0.001,0.0137894365485534,0.00152554185993469,0.001,0.00588753929739258,0.0200095998479232,0.001
"gray",0.117625912258711,0.001,0.00340639607068041,0.001,0.0196106158487847,0.00690217414633099,0.00898480969448711,0.0165562856195784,0.0419827788448611,0.00234140321507523,0.00234140321507523,0.001,0.00314624514412036,0.00353376162847543,0.0164456870057926,0.001,0.0369506731544591,0.001,0.0587742478703782,0.001,0.0102240107598423,0.0027885376201003,0.0193669651186231,0.00467927738992062,0.0513487621414992,0.0187195644553188,0.00189426881005015,0.00253303224580026,0.0351490675339107,0.001,0.0281861589548796,0.001,0.00412181111872053,0.00878013864743631,0.0641795627042552,0.00234140321507523,0.0027885376201003,0.001,0.001,0.0544745909196363,0.042801066364842,0.001,0.00736208382007107,0.0460204340810226,0.043767995111888,0.0952206353944813,0.00708102790834102,0.001,0.001,0.0081541504804012,0.032091399506376,0.0027885376201003,0.001,0.0168583668982227,0.00314624514412036,0.001,0.00594828741561083,0.0225816872825436,0.001
"grease",0.12184877325903,0.00686167494071686,0.00481448726478667,0.00266333998669328,0.0197136488705351,0.00430058960039,0.00326665643072829,0.0174754954072319,0.0572632466372985,0.00310215027819818,0.0109540193524225,0.001,0.00241366156575737,0.00659333640411485,0.0153447847487768,0.00400579142894512,0.0317123272721615,0.00407078151389529,0.0852922121216609,0.00642273743112066,0.00818978258379456,0.001,0.0291836109628525,0.00304718767593019,0.0472795989868614,0.0294437559335763,0.00326665643072829,0.00266333998669328,0.0400977561360795,0.001,0.040222012747362,0.001,0.00900596608979842,0.0115690125650205,0.0497561937729602,0.00753163075558285,0.00185299486497091,0.001,0.001,0.0190815874153199,0.0324839461270599,0.001,0.00173113845568935,0.0565157485252065,0.0576165174857329,0.0486281556420049,0.00582564102564103,0.001,0.001,0.00407078151389529,0.0351096398980631,0.00275485951174574,0.00270598972994183,0.0111323604317616,0.001,0.001,0.00185299486497091,0.0172614253662926,0.001
"green",0.135874646587931,0.00915399442595288,0.00598361570697468,0.0019123080852513,0.0131045367210478,0.010713374875165,0.00721664457138533,0.0214666894301369,0.0454650243287187,0.00511060568999667,0.0111020180356957,0.00218246918485304,0.00277945215414353,0.00431091371758852,0.0215226447728931,0.00136383667226247,0.022367147490427,0.00218246918485304,0.0837471140703538,0.00435607773394759,0.0061100736914796,0.00285816586191192,0.027459390854941,0.0074378877841999,0.0582518567244282,0.0236750831329257,0.00586859875721016,0.00257662557980406,0.0275439059988255,0.001,0.0415025019976917,0.001,0.0092378686544762,0.00921159156147946,0.0492279782338811,0.00408579906312403,0.00262178959616312,0.001,0.001,0.0215637022051586,0.0551346830149225,0.001,0.00230981202014491,0.0544484383893244,0.0531109399661206,0.0478660183582282,0.00235139335411776,0.00136383667226247,0.001,0.00312844453273548,0.0239959214833069,0.00257662557980406,0.001,0.00835570910387155,0.001,0.001,0.0113400360942149,0.0128697382936677,0.001
"grow",0.140307412125466,0.00313870402053037,0.00609138057218896,0.00196248502994012,0.0182307922250737,0.00707725548902196,0.00574274720400469,0.0242743848810316,0.0517873970739839,0.001,0.0155844235338846,0.001,0.00320999001996008,0.00779618002091056,0.0126610208033262,0.00455973035613754,0.0260020122237488,0.001,0.0872699439183571,0.00271086398631309,0.0083607755916738,0.001,0.0310983524891609,0.00563371400057029,0.0549648071987892,0.0258846977351768,0.00736833998669328,0.00384153914393435,0.0352385763150134,0.001,0.040724371257485,0.001,0.00569893546240852,0.00863552260558248,0.0552151084001383,0.00171285999429712,0.001,0.001,0.00320999001996008,0.0250760362392099,0.0361588483804951,0.001,0.0036732249786142,0.0403841426238432,0.0536429219217243,0.0478055140844961,0.00262175648702595,0.001,0.001,0.00437420397300637,0.0227488557683168,0.001,0.001,0.0104592560909926,0.00199800399201597,0.001,0.00622565979152805,0.0238372619839686,0.001
"hair",0.105276678470056,0.00453415391439344,0.0039298432032963,0.001,0.0183417981565021,0.00925291690394817,0.00480811880512479,0.0129287867321212,0.0499753032992632,0.001,0.0115853148847161,0.001,0.00303104616976872,0.00586092880038322,0.013339971935115,0.00531236292846406,0.027759965078661,0.00160928204640779,0.0898912611493528,0.00313248716242728,0.00887539451012505,0.001,0.027527675350696,0.00700650550750351,0.049838544602683,0.0279531862748175,0.00590472047358275,0.00208316808250275,0.0343796159347214,0.001,0.0418280307810072,0.001,0.00978889351943244,0.0113528234536219,0.0628634390532751,0.001,0.00185299486497091,0.001,0.001,0.0219088366107661,0.0291784141530727,0.001,0.00171082905414243,0.0563914839619509,0.05953758456547,0.0788164468167795,0.00271117309540463,0.001,0.001,0.00246227691137871,0.0279085244737274,0.00313248716242728,0.001,0.00965180505899069,0.00480801279004872,0.001,0.00399563672817166,0.0209612765687283,0.001
"half",0.148920172294712,0.00463125021710261,0.00653999402228246,0.00246022413005315,0.0150426324631288,0.00898761684891834,0.00450704214061836,0.0160190665453634,0.0542358253641711,0.00286087950318525,0.0146829684916403,0.001,0.00215962051800014,0.00686907710683052,0.0102903819440866,0.001601207224106,0.0438542622330228,0.001,0.0711816226723521,0.00185886746300858,0.0083101332931071,0.001,0.0219565829831323,0.00907335415228064,0.0643583250404908,0.023349789424784,0.00606746747468918,0.001,0.0268973891956,0.001,0.0637073161002531,0.001,0.00542316743449418,0.00766338006717489,0.056455621624152,0.00220241444821201,0.00185886746300858,0.001,0.001,0.0368370449941404,0.0294118128249143,0.001,0.001,0.0432881759386701,0.0564616653096561,0.0388674088044985,0.001,0.001,0.001,0.00420643852856536,0.0309458455435658,0.001,0.001,0.00906142543751663,0.001,0.001,0.00395138091833857,0.0149422818161726,0.001
