"word","a","ã","ɑ","ɒ","e","ẽ","ə","ᶕ","ɤ","i","ĩ","ɨ","ᶖ","o","õ","ø","ⱺ","ɵ","u","ũ","ʉ","ᶙ","ɯ","ᶌ","ⱳ","y","ỹ"
"MyZ_fs",0.390387108339452,0.0223295584995811,0.0200454186618127,0.00431778239720904,0.117902502421754,0.00345594820721252,0.0221571916615818,0.001,0.0118151813816236,0.162029809120964,0.00358550256998956,0.0329729315117607,0.001,0.111999775923111,0.00862695334719154,0.001,0.001,0.001,0.0689105795317825,0.00530917094998259,0.001,0.001,0.00229275128499478,0.001,0.001,0.00186183418999652,0.001
"MyZ_ms",0.390387108339452,0.0223295584995811,0.0200454186618127,0.00431778239720904,0.120488004991744,0.00345594820721252,0.0221571916615818,0.001,0.0118151813816236,0.163753477500957,0.00358550256998956,0.0329729315117607,0.001,0.107690604973128,0.00862695334719154,0.001,0.001,0.001,0.0689105795317825,0.00530917094998259,0.001,0.001,0.00229275128499478,0.001,0.001,0.00186183418999652,0.001
"name",0.28160882873006,0.0177758620689655,0.0148002586780461,0.00519396551724137,0.146212417119784,0.0107140689884598,0.0240129224310001,0.001,0.00304309484479317,0.247913691910103,0.00458478445408034,0.0297485775575287,0.00519396551724132,0.0655340394744172,0.00458478445408033,0.001,0.001,0.001,0.103706408201659,0.00315087067244821,0.00243391378163214,0.001,0.0105711421983618,0.00272069653795857,0.00519396551724134,0.00315087067244821,0.00315087067244821
"narrow",0.279320962676039,0.0144550225391912,0.00912920226961804,0.001,0.104638073772199,0.00380338200004485,0.018526601158304,0.00459737080146823,0.001,0.216617413113847,0.00459737080146823,0.02071651453647,0.001,0.143884816242315,0.00380338200004485,0.001,0.001,0.001,0.144762837620639,0.00286892133336324,0.001,0.001,0.00926967413487627,0.00380338200004485,0.00380338200004485,0.00240169100002243,0.001
"navel",0.192266662752926,0.00621832152688086,0.0128627353136863,0.00576960784313725,0.0801325509578415,0.00360916076344044,0.0170205569253649,0.001,0.00483167651624855,0.18469621774192,0.00658497058171239,0.0249711361590544,0.001,0.14248900751252,0.0103356391791579,0.00197843528629017,0.001,0.001,0.276744582729964,0.0093572038928678,0.001,0.001,0.0069926519509999,0.001,0.00413888236598698,0.001,0.001
"near",0.361853627348477,0.00632220891550232,0.0184451511791233,0.00355021512530495,0.1818230810337,0.00210889332446219,0.0249883403563244,0.001,0.00247852443261625,0.149553316224694,0.0065444666223109,0.00979722037406662,0.001,0.101794810379242,0.00247852443261625,0.00680296887706064,0.001,0.001,0.0872335004065943,0.00469631108154062,0.00321778664892437,0.001,0.00828149330967689,0.001,0.00247852443261625,0.0085510354951472,0.001
"neck",0.24359321591765,0.00565271805874301,0.0192804230012808,0.00209912333922463,0.0966967788777388,0.00319824667844927,0.0392107180646048,0.001,0.0181453744493392,0.156240482743345,0.00675184139796756,0.019610872234972,0.00308809693388553,0.210567629582454,0.00785096473719226,0.001,0.001,0.001,0.148796174799551,0.00319824667844927,0.001,0.001,0.00601909250515117,0.001,0.001,0.001,0.001
"new",0.326917737733256,0.0112593504579625,0.0222172290932155,0.00243768226786303,0.121391789629464,0.001,0.035313836501452,0.00216589251403735,0.001,0.219946303654373,0.00554672897196261,0.0190319672182115,0.001,0.101535272134858,0.001,0.00333178502807469,0.001,0.001,0.0969892986612447,0.00216589251403735,0.001,0.001,0.0100934579439252,0.001,0.001,0.00865577567606218,0.001
"night",0.253358040599532,0.00735089034308316,0.0115618776511673,0.00299999157802538,0.126655375606032,0.00650914766809556,0.025422362027001,0.001,0.00510548523206741,0.214662736411846,0.00661464974411231,0.0265457467624526,0.00510548523206741,0.0839174927220105,0.00440365401405345,0.00510548523206742,0.001,0.00510548523206746,0.189680273770321,0.00415824048106319,0.001,0.001,0.00584263540429685,0.001,0.001,0.00289494428863791,0.001
"nine",0.351012498749584,0.00284889986438722,0.014956111271671,0.00559660733382399,0.13906118092654,0.00385294863984728,0.0231394153436666,0.001,0.00400418012143253,0.162934492005455,0.00409410949172387,0.00738345065690652,0.001,0.127605440470339,0.00289360704548377,0.001,0.001,0.00609424083769628,0.118699255356653,0.00479445546702656,0.001,0.001,0.00740052878536117,0.001,0.001,0.00462857763240244,0.001
"nipple",0.200102364432134,0.0106351001700303,0.00298016665082533,0.00364022220110045,0.0813429143225265,0.00766613334178205,0.0123529554647319,0.001,0.001,0.204060539540722,0.00562038885192578,0.0210648332963701,0.00278172226974622,0.17243701561352,0.0118904888635427,0.00298016665082533,0.001,0.001,0.210889110667554,0.0192831110266239,0.001,0.001,0.0112304333132676,0.00872222222222219,0.001,0.00232011110055022,0.001
"nose",0.188738891963971,0.00994501473243982,0.0109236764566105,0.00592689411093778,0.0836730264960274,0.011587161810832,0.0224894999916135,0.00204832352102518,0.0102247941092604,0.243230004044198,0.0226288235853224,0.0206029705295291,0.001,0.123112834089058,0.00749937939247554,0.001,0.001,0.001,0.201328058169375,0.00449441173675058,0.001,0.001,0.0153613529244032,0.001,0.00309664704205035,0.00508823529411755,0.001
"not",0.433831392507245,0.0124691848530427,0.00549287207575367,0.00324643603787685,0.141075520365273,0.001,0.0218104360000379,0.001,0.001,0.146477761696197,0.0166477534662113,0.00797631277728895,0.001,0.104146897358522,0.001,0.00561137440758294,0.001,0.001,0.0752961817281707,0.001,0.001,0.001,0.0119178767267991,0.001,0.001,0.001,0.001
"nothing",0.402850777470003,0.005801583341254,0.0148598834077875,0.00382141669042867,0.129406108418085,0.00481150001584133,0.0146766523642058,0.001,0.005801583341254,0.161353326793126,0.0122371249564363,0.0145634999841586,0.001,0.0897574414662736,0.00298016665082533,0.008771833317492,0.00298016665082533,0.001,0.10274360179867,0.0067916666666666,0.001,0.001,0.00382141669042867,0.001,0.001,0.003970249976238,0.001
"now",0.402888325300312,0.0204896960850692,0.0272305110776978,0.00423955947973991,0.129344076688243,0.00759474003534778,0.0360234977914949,0.001,0.00246549778563285,0.155039529918556,0.00539649335689847,0.0143355550279763,0.001,0.0974837662623149,0.00759474003534775,0.00246549778563285,0.001,0.001,0.0550754438260042,0.00528634361233476,0.00528634361233478,0.001,0.00759474003534773,0.001,0.001,0.00616564228371442,0.001
"oB_fs",0.381915184844695,0.00886763402655264,0.020392788420393,0.00420912531782907,0.107696858012882,0.0136984647578977,0.0201861808885687,0.001,0.00572752696543288,0.186928475000207,0.00714262484712453,0.0135608754827826,0.00296679669706231,0.0993131523950717,0.00710789209961818,0.001,0.001,0.001,0.098623864304586,0.00410582155191691,0.001,0.001,0.001,0.00203527385063897,0.00307054770127794,0.0044509128354632,0.001
"oB_ms",0.386849319341952,0.00886763402655264,0.01566526145496,0.00296679669706231,0.124674007448451,0.0157690124591756,0.0201861808885687,0.001,0.00769432366249515,0.184513283253686,0.00576225971293926,0.0157351741882762,0.00296679669706231,0.0916530203769503,0.00721164310383381,0.001,0.001,0.001,0.0903073879902713,0.00410582155191691,0.001,0.001,0.001,0.00203527385063897,0.001,0.00403680329520765,0.001
"oBD_fs",0.33479779217076,0.0141784535041127,0.0175807391428323,0.00549378262109322,0.145128419883097,0.00358282606629391,0.006010347834352,0.001,0.00518384349313795,0.19412261428046,0.00350131679852363,0.0252406633051555,0.00254969563977635,0.117040007532997,0.006010347834352,0.001,0.001,0.001,0.0956468282010365,0.001,0.001,0.001,0.00306626085303513,0.00497721740783444,0.001,0.00688884343115008,0.001
"oBD_ms",0.339841059377843,0.014777474117936,0.0140140455020694,0.00569804546750655,0.142445984345471,0.00370022725112546,0.00785822726840689,0.001,0.00537401819737149,0.206032478641974,0.00262013635067527,0.0191066025030952,0.00262013635067527,0.117501133786848,0.00623809091773164,0.001,0.001,0.001,0.0844573672691722,0.00424027270135055,0.001,0.001,0.00316018180090036,0.00515800001728146,0.001,0.007156518132566,0.001
"oBS_fs",0.319047200049042,0.0148762947477825,0.0240295857988166,0.00380472191711252,0.143957397687016,0.00218106981303665,0.00971007098229574,0.001,0.00247633726629581,0.192212216873664,0.0047962958276178,0.0190106768711097,0.00380472191711252,0.115476539735407,0.00739746148728183,0.001,0.001,0.001,0.111539321469768,0.001,0.001,0.001,0.00395267453259162,0.00478894676130973,0.001,0.00793846626274075,0.001
"oBS_ms",0.324989224589092,0.0153870786035291,0.0207954846952311,0.00390796321467495,0.14483234232674,0.00222454477547972,0.0115613680614231,0.001,0.00253068096934965,0.189760481374383,0.00493603677832766,0.0177861373367783,0.00390796321467495,0.115353801307697,0.00763295086718178,0.001,0.001,0.001,0.105148930884943,0.00406136193869929,0.001,0.001,0.00406136193869929,0.00492841719424138,0.001,0.00819386992885391,0.001
"old_an",0.340210003129205,0.0134550776681036,0.020821890465644,0.00430364841094068,0.133565392806473,0.00468340639877019,0.0230632008433665,0.001,0.00213927396348855,0.161289694583436,0.00886074426489483,0.0238604465346324,0.001,0.103796796057809,0.00555709585395415,0.001,0.001,0.00544292237442917,0.118038951017296,0.00479757987829514,0.001,0.001,0.0152024565784716,0.001,0.001,0.00191141917079084,0.001
"old_inan",0.334134367490285,0.0134550776681036,0.020821890465644,0.00430364841094068,0.131286844879496,0.00468340639877019,0.0230632008433665,0.001,0.00430364841094068,0.1615935009737,0.00886074426489483,0.0260248209820845,0.001,0.105354049891086,0.00555709585395415,0.001,0.001,0.00544292237442917,0.120203325464748,0.00479757987829514,0.001,0.001,0.0152024565784716,0.001,0.001,0.00191141917079084,0.001
"old_man",0.334888126866136,0.0124973839950094,0.00754789654407657,0.00214713102530571,0.109638841091763,0.0123750965501946,0.0363199080765672,0.001,0.001,0.183877407746084,0.00325329308542193,0.0187799114414848,0.001,0.124237449020951,0.00564314938814216,0.00659195402298845,0.001,0.00945978158625273,0.105208913317317,0.00214713102530571,0.001,0.001,0.0132835516706051,0.001,0.001,0.00195594252108809,0.00214713102530571
"old_woman",0.339192719956911,0.00596589867883281,0.0154148946551341,0.001,0.11928004942496,0.004548458638279,0.0289984785983588,0.001,0.001,0.189338704812597,0.004548458638279,0.0104248746950543,0.001,0.135099417038938,0.00195047999239616,0.001,0.001,0.0076533599467731,0.111331292969616,0.00233067198935463,0.001,0.001,0.0108133466400532,0.001,0.001,0.00210889332446219,0.001
"one",0.292298361100927,0.00748297147202184,0.00867085149429025,0.00758502858229119,0.167935782856056,0.00361360001086263,0.0221129143074396,0.001,0.001,0.213151033986448,0.00429251429114558,0.012337428544272,0.00235782856056594,0.131754930954418,0.00836599997284333,0.001,0.001,0.001,0.0863373253493017,0.00507348568169782,0.001,0.001,0.00371565712113189,0.00497142857142853,0.00497142857142852,0.00497142857142849,0.001
"other",0.355682030621782,0.011918196327182,0.0315602822983889,0.001,0.135336484495222,0.00406136193869929,0.0197750307156647,0.001,0.001,0.170336733485994,0.00406136193869929,0.0219693373988219,0.001,0.106868463482034,0.0100306870920735,0.00304090795913286,0.001,0.00696932515337418,0.0946750303074831,0.00406136193869929,0.001,0.001,0.00712272387739851,0.001,0.001,0.00253068096934965,0.001
"outside",0.411066721765557,0.00982275381554989,0.0168299137765079,0.00425041625716418,0.132638420041715,0.001,0.0204611014856919,0.001,0.00268867003725206,0.146075408766707,0.00353300505587809,0.0118494314247984,0.001,0.113165530191732,0.001,0.001,0.001,0.001,0.100080525919396,0.001,0.00425041625716418,0.001,0.00522167509313014,0.001,0.00268867003725206,0.00437734007450412,0.001
"oZ_fs",0.359170949741636,0.0136702103661061,0.0244134078052765,0.00374820602000577,0.138133780262896,0.00785301500004274,0.0167758188915444,0.00314163946784543,0.00696066522177385,0.188880899961777,0.00314163946784543,0.00945924460092682,0.001,0.0843072310314993,0.00828111159654938,0.001,0.001,0.001,0.110246333003317,0.00403398924611435,0.001,0.001,0.00456939911307569,0.00207081973392271,0.001,0.00314163946784543,0.001
"oZ_ms",0.354920336429471,0.0155793915714669,0.0236127404764939,0.00514042553191486,0.1439383267912,0.00768829150210209,0.0196138757945102,0.00312341274897015,0.00903334890502673,0.175602684802634,0.00524682549794025,0.0136340765277954,0.001,0.0934010928497616,0.00620213190639995,0.001,0.001,0.001,0.103654142980503,0.00400816806104104,0.001,0.001,0.00241560849931343,0.00206170637448507,0.001,0.00312341274897015,0.001
"oZD_fs",0.334355021987967,0.0141784535041127,0.0194916956976316,0.00549378262109322,0.153961350295564,0.00358282606629391,0.0127770173937838,0.001,0.00223975651182108,0.192314301299796,0.00254969563977635,0.0222965763238385,0.00254969563977635,0.116929649721557,0.006010347834352,0.001,0.001,0.001,0.0857878121308403,0.001,0.001,0.001,0.00306626085303513,0.00497721740783444,0.001,0.00843853907092643,0.001
"oZD_ms",0.349504578882102,0.0133356454311753,0.0165203430348605,0.00520638954648842,0.147321563959567,0.00341764532949605,0.012313953488372,0.001,0.0021604697581581,0.191290364453817,0.00317556746971174,0.0172117254969573,0.00245058719769763,0.109563583795863,0.00568991861238763,0.001,0.001,0.001,0.0933166938548151,0.00390117439539526,0.001,0.001,0.00293411626359684,0.00472286048058921,0.001,0.00796281854894858,0.001
"oZS_fs",0.327892689160627,0.0157092174033435,0.021574173425788,0.00373987285544518,0.138153453071836,0.00215376184048089,0.0136907572138958,0.001,0.00244220230060111,0.184569895167002,0.00586228204202659,0.0185942450359396,0.00373987285544518,0.124847412798955,0.0072495433026048,0.001,0.001,0.001,0.102974634271232,0.001,0.001,0.001,0.00388440460120222,0.00470134105584592,0.001,0.00922024159772936,0.001
"oZS_ms",0.358198812367458,0.0149054350315761,0.0222677595628415,0.00359015302727878,0.129613166069631,0.00209071474537264,0.0196776065355627,0.001,0.0023633934317158,0.178448325830774,0.00655066447900448,0.0141337288992142,0.00359015302727878,0.100901626359563,0.0069080382041018,0.001,0.001,0.001,0.106218860743255,0.00372678686343161,0.0028178579089544,0.001,0.00372678686343161,0.00449908198175598,0.001,0.00877104806779879,0.001
"part",0.307451613906144,0.001,0.0233831216072527,0.00387536453572606,0.16079593461053,0.00410904670409959,0.0290576355078005,0.001,0.001,0.226007685563453,0.001,0.00877261676024897,0.001,0.122592504354886,0.001,0.001,0.001,0.001,0.083197448449785,0.0100934579439252,0.001,0.001,0.00566357005614938,0.001,0.001,0.001,0.001
"path",0.31651367906389,0.0142752110457983,0.0182423165900614,0.00622630274618956,0.108423971628608,0.00344110555647116,0.0195015137919879,0.001,0.00889680272482548,0.191934073748527,0.0043571999731424,0.0152676054618591,0.003288999981688,0.161413579568691,0.00698930274008554,0.00317430277060558,0.001,0.001,0.0883231243934151,0.00546330275229351,0.001,0.001,0.0106896054984831,0.001,0.001,0.00557799996337595,0.001
"penis",0.234674736814786,0.00444997239563426,0.00515777664529098,0.001,0.15371462630295,0.00206170637448507,0.0208173723475035,0.001,0.00617553191489352,0.186759377226634,0.00630853187242536,0.0357252126951772,0.001,0.151121064018535,0.00365426593621268,0.001,0.001,0.001,0.166665272292295,0.00276951062414179,0.001,0.001,0.00617553191489356,0.001,0.001,0.00276951062414179,0.001
"person",0.303978698413682,0.00561053368220381,0.0101343254768528,0.00431778239720904,0.137396468351233,0.0139697668566148,0.0240960393547964,0.001,0.00345594820721252,0.217685563489355,0.00272366837999304,0.0198736102923686,0.001,0.112400750928442,0.001,0.00272366837999304,0.001,0.001,0.115102937475653,0.00819603625219333,0.001,0.001,0.00604145077720199,0.001,0.001,0.00229275128499478,0.001
"pointy",0.258397647013665,0.011395874916833,0.00555767311530785,0.00715703848712831,0.121903730999539,0.001,0.0141942461231383,0.001,0.00579809611546139,0.188676717078663,0.001,0.050177894211577,0.001,0.152292709452889,0.0103557692307692,0.001,0.001,0.001,0.136142228363785,0.00819714417319208,0.001,0.001,0.00419873074364092,0.001,0.001,0.0135544999744101,0.001
"quick",0.352465148274878,0.0125591350632069,0.0185053060545575,0.00524097804391215,0.140963592814372,0.00266333998669328,0.0217080439121756,0.001,0.00266333998669328,0.152024264803726,0.00723752495009979,0.0204186859614105,0.00349500998003992,0.11852253968254,0.00391084497671324,0.001,0.001,0.001,0.116473875582169,0.00349500998003992,0.001,0.001,0.00765335994677306,0.001,0.001,0.001,0.001
"quiet",0.354424669879975,0.00555883013090285,0.00721182534529333,0.012722891566265,0.098969786760386,0.00250301806026501,0.0331626385782652,0.001,0.00400603612053003,0.192077203023672,0.0182339577872367,0.0101680855157155,0.001,0.0959139746897483,0.00886546986348584,0.00250301806026501,0.001,0.001,0.119084197067712,0.00786345782330911,0.001,0.001,0.0108694939438392,0.001,0.001,0.00686144578313251,0.001
"rain",0.301367356068005,0.00715743831485957,0.0200737192282102,0.00230920853328803,0.113002913322292,0.00386637788253281,0.0342645064480968,0.001,0.00241560849931343,0.173025172350334,0.00620213190639988,0.012218468028482,0.00312341274897015,0.153596633682989,0.00453902124828356,0.001,0.001,0.001,0.142344380742062,0.00241560849931343,0.001,0.001,0.00453902124828354,0.00312341274897015,0.001,0.00241560849931343,0.001
"raw",0.336023726426289,0.0094619766315322,0.0151520351110643,0.00294542688502138,0.0989465707960297,0.0123801169590642,0.0201618244991498,0.001,0.00669005847953209,0.229480302552789,0.0152982572865964,0.0136935952656091,0.001,0.101672689708303,0.00294542688502138,0.00391814032753207,0.001,0.001,0.108530004318848,0.001,0.001,0.001,0.00829535081883012,0.001,0.001,0.00440449704878742,0.001
"red",0.330024077405726,0.00636994173088799,0.0132316682032049,0.00312555158740814,0.143940847751433,0.00674288791624517,0.0211001077068582,0.001,0.00536322869955153,0.171877658733355,0.00536322869955153,0.0245321792886576,0.00323767711214343,0.0963596812354367,0.00920481607785919,0.00760090581169497,0.001,0.001,0.130073049715219,0.001,0.001,0.001,0.0109574214799101,0.00189507084485737,0.001,0.001,0.001
"right",0.361720752111684,0.0120121807666717,0.0158497693258172,0.00415273847908579,0.130190159711973,0.00593518457590313,0.0191864768631235,0.001,0.001,0.19823826026649,0.0068491076455148,0.0110985538081346,0.00383968953772204,0.0947317212774869,0.00374147309776052,0.00451830770693046,0.001,0.001,0.0989826479954796,0.00511265381325262,0.001,0.001,0.00652893846007614,0.00374176920883508,0.001,0.00556961534805845,0.001
"ripe",0.305693691654491,0.00730155153610298,0.0209329691133198,0.001,0.0987785837260189,0.0103876062308373,0.0275343299654986,0.001,0.00588657736074241,0.190475797545802,0.0140317989450651,0.0118883195807697,0.001,0.118201006920866,0.00987372677325753,0.001,0.001,0.001,0.143708133561057,0.00357217523715456,0.001,0.001,0.0117173968214773,0.001,0.001,0.00901633502753934,0.001
"river",0.341958344690941,0.00872978858728938,0.00946253748010584,0.00517619386777103,0.114643655420437,0.00968283696923324,0.019610872234972,0.001,0.00308809693388553,0.176192663131886,0.001,0.0189882730867194,0.001,0.145052259651036,0.00675184139796764,0.001,0.001,0.001,0.106476116782588,0.00246549778563285,0.00382084582670196,0.001,0.0154346783672009,0.001,0.001,0.00246549778563285,0.001
"root",0.29343775012105,0.00998821212793262,0.0114157879527141,0.00288988689288091,0.126331471736662,0.0034002020010004,0.0237642828820473,0.001,0.001,0.264643396708266,0.0121421212409235,0.0140210958554271,0.00339392931309099,0.0697990685296073,0.00676048480240096,0.0059141414141414,0.001,0.001,0.123843072552986,0.0052003535017507,0.001,0.001,0.00843435351519179,0.00268014140070028,0.001,0.0039402474512255,0.001
"rope",0.297454790089787,0.00581683168316827,0.0176732376830497,0.0033465247722377,0.0935908018945608,0.00223515345546531,0.0205552624124688,0.001,0.0106336633663365,0.177701817487138,0.00635233164034965,0.0299015236853028,0.00198812276437225,0.145917735486124,0.001,0.00581683168316823,0.001,0.001,0.15300034913671,0.0089044485286852,0.001,0.001,0.00664026732014515,0.001,0.001,0.00347030691093061,0.001
"rotten",0.252768518242674,0.0112603284310317,0.0112608646719827,0.001,0.086685878657279,0.0026550646633764,0.0162255224211609,0.001,0.0033581990248359,0.176732239225253,0.0043101293267528,0.0117984925671046,0.001,0.163230474374634,0.0123366567031773,0.0034825969950646,0.001,0.00513766165844098,0.201477064665583,0.00749586068327684,0.001,0.001,0.0106815920398009,0.0034825969950646,0.0034825969950646,0.00513766165844099,0.001
"rough",0.352608107525955,0.017051395667042,0.00458994241732363,0.00339329494488242,0.112050841790212,0.001,0.0282225668566942,0.001,0.00680335252755879,0.155008935195727,0.001,0.020983237362206,0.001,0.113625904750964,0.00799999999999991,0.00458994241732363,0.001,0.001,0.152072478544111,0.001,0.001,0.001,0.00799999999999996,0.001,0.001,0.001,0.001
"round",0.218091050362153,0.00596290215268385,0.00368280643015045,0.00207312257206018,0.0948985280846396,0.00399551077057355,0.0180349516021719,0.001,0.001,0.163749390108672,0.00386166019216048,0.0143240257835582,0.001,0.212535533643415,0.00565019781226078,0.001,0.001,0.0062311827956989,0.217499594768476,0.00234140321507523,0.001,0.001,0.0147267364911753,0.001,0.001,0.00234140321507523,0.001
"run",0.343172622005336,0.00780730802810684,0.0156067511350615,0.00229816036001134,0.119898198379211,0.00299999157802538,0.020369632043929,0.001,0.00240366243602809,0.19150367057727,0.00240366243602809,0.0219838438453613,0.001,0.120531665621941,0.00380732487205617,0.00240366243602809,0.001,0.001,0.119440178513778,0.00521098730808422,0.001,0.001,0.00731648096212632,0.001,0.001,0.00184219746161685,0.001
"S_fs",0.356217852869776,0.00924461806001723,0.0174892361200346,0.00314163946784543,0.115857249735151,0.00171387982261514,0.0162406403216456,0.001,0.00588984548785114,0.172762282098382,0.00599715875830599,0.0104227510643947,0.00314163946784543,0.125858748066916,0.00171387982261514,0.00792417168524172,0.001,0.001,0.12417695653043,0.001,0.001,0.001,0.0122074506209326,0.001,0.001,0.001,0.001
"S_ms",0.352354552596069,0.00920938464950433,0.0174187692990088,0.00313248716242728,0.115721821314636,0.00171082905414243,0.0161755093801001,0.001,0.00586894871226203,0.17870958774352,0.00597580337899699,0.0103824828974529,0.00313248716242728,0.127031153403409,0.00171082905414243,0.00789458120795437,0.001,0.001,0.120344973869924,0.001,0.001,0.001,0.0132257991140226,0.001,0.001,0.001,0.001
"sad",0.323725578867127,0.0104182638738587,0.0114039003652667,0.00971685544573502,0.125098232107214,0.00370543250847702,0.0218405518280707,0.00300402408035335,0.001,0.183019510987587,0.00901544701761132,0.0252467434608693,0.001,0.11165879104289,0.00626023855902651,0.001,0.001,0.001,0.130261402801588,0.00250301806026501,0.001,0.001,0.00761295481326497,0.00250301806026501,0.001,0.00400603612053003,0.001
"salty",0.331598481930344,0.00672965074635412,0.0179106603380161,0.00406378948641791,0.102424942777921,0.0107089330111706,0.0202592104467301,0.001,0.00553586606690919,0.201889777367874,0.00259171290592658,0.0167974927338305,0.001,0.128161850370801,0.00338756935888988,0.001,0.001,0.001,0.111582449136814,0.00259171290592658,0.001,0.001,0.0153249004383577,0.001,0.001,0.00844099997771595,0.001
"same",0.344484087824351,0.001,0.0127760159680639,0.00299600798403194,0.162401889554225,0.00479198403193613,0.0178986719893546,0.001,0.00545732002661344,0.187820311377246,0.001,0.0145728542914171,0.001,0.118160926147705,0.001,0.001,0.001,0.001,0.0982025708582833,0.001,0.001,0.001,0.0127760159680638,0.001,0.001,0.00366134397870925,0.001
"sand",0.375518581883851,0.0122036944629259,0.00770481479721325,0.00615893521598774,0.109842423178335,0.00588966203395677,0.0132052777161725,0.00254012961730859,0.001,0.200558314587755,0.0103942916635864,0.0171048564247166,0.00550462962962956,0.0874542801522177,0.00331019442596289,0.001,0.001,0.00331019442596289,0.115170364297859,0.00488857778270617,0.001,0.001,0.0094707128951972,0.001,0.001,0.0017700648086543,0.001
"say",0.342215215767295,0.0116140263332983,0.0222280526665967,0.00734648247364918,0.171775180632886,0.00541345087602566,0.0172309737250644,0.001,0.00318860524564905,0.210658455019785,0.0117236929649472,0.0117236929649472,0.001,0.0897443971705712,0.00672661402341512,0.00245907016376604,0.001,0.001,0.0609301251298572,0.00464767540941509,0.001,0.001,0.00891521926906417,0.001,0.001,0.00245907016376604,0.001
"SD_fs",0.334704086882057,0.00966630948629056,0.0297122316769969,0.00655877368070874,0.13138574652927,0.00480788948418952,0.0168008789438666,0.001,0.00524561053331933,0.184332274419794,0.00625265258955773,0.00743421577896833,0.00205053051791155,0.0993948699093042,0.0124242357390481,0.001,0.001,0.001,0.128344240174622,0.001,0.001,0.001,0.00647122947088274,0.00205053051791155,0.001,0.00336369366530098,0.001
"SD_ms",0.317940221630105,0.00966630948629056,0.0313315159155374,0.00655877368070874,0.133136630725789,0.00992894211576837,0.0169324789018453,0.001,0.00524561053331933,0.18036417086083,0.00743421577896838,0.00743421577896833,0.00205053051791155,0.103728024652449,0.0124242357390481,0.001,0.001,0.001,0.136689554224884,0.001,0.001,0.001,0.00472034527436355,0.00205053051791155,0.001,0.00336369366530098,0.001
"sea",0.35083222588013,0.0159944454525292,0.0209503182187813,0.00255385861274085,0.109254578865357,0.0046540353636162,0.0226304596194815,0.001,0.00423400001344113,0.169169893498237,0.00423400001344113,0.0223367070572659,0.001,0.116985678954741,0.00478031815157564,0.001,0.001,0.001,0.119782186468813,0.00478031815157564,0.00352021210105042,0.001,0.0133067635772226,0.001,0.001,0.001,0.001
"see",0.268604488405172,0.0188203333592555,0.0110079091456337,0.001,0.203228341091471,0.001,0.0294047575843983,0.001,0.001,0.197824842995929,0.0105043333246926,0.0108643636248426,0.00244012120060024,0.109334527811004,0.00521212121212115,0.00737230301302157,0.001,0.001,0.105009254218835,0.00316018180090036,0.001,0.001,0.00521212121212114,0.001,0.001,0.001,0.001
"seed",0.278640556629245,0.0054003703351674,0.0152997778693054,0.0054878074538753,0.114083244445853,0.0054003703351674,0.0212848518131285,0.001,0.001,0.187479140484463,0.00865607409519579,0.0317134443634777,0.00276014813406696,0.157998370102828,0.0121763703633297,0.00614814814814813,0.001,0.001,0.123282584742332,0.00232011110055022,0.001,0.001,0.00790829628221502,0.00364022220110045,0.001,0.00232011110055022,0.001
"semen",0.245497490389273,0.0164296868111167,0.0224417590521767,0.001,0.145278046317005,0.0050080481607067,0.0050080481607067,0.001,0.001,0.251534915252684,0.001,0.00701207224106005,0.001,0.152614840313635,0.001,0.012722891566265,0.001,0.001,0.11444012949431,0.00701207224106005,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"seven",0.306409251985126,0.0087993201851909,0.015838961816592,0.00604145077720206,0.110886297685528,0.00343440235246261,0.0178187344367108,0.001,0.00345594820721252,0.205935477080648,0.00606327586622951,0.0144387802704019,0.001,0.138261936078945,0.00734884519964098,0.001,0.001,0.001,0.13115021547571,0.002594114017216,0.00604145077720205,0.001,0.00444733675998607,0.001,0.001,0.00203420102799582,0.001
"shadow",0.315918208182936,0.0106201863404433,0.0157258556058614,0.00493495610405205,0.08765175015822,0.00440781850932282,0.012805394089869,0.001,0.00805852684874145,0.229011952865465,0.00266913559640301,0.0230277980624118,0.00221707803904386,0.100801725700747,0.011634680928503,0.00343415607808773,0.001,0.00343415607808773,0.135988186692817,0.00863808781971477,0.001,0.001,0.00980326826022742,0.001,0.001,0.00221707803904386,0.001
"shallow",0.359931997956948,0.0138522651666364,0.0132222121413738,0.001,0.150461005598231,0.00289015907578782,0.017632583318212,0.001,0.0102613711969999,0.148323724604663,0.0102613711969999,0.0214129014697876,0.00459089396963649,0.115896995571147,0.0102613711969999,0.00459089396963649,0.001,0.0083712121212121,0.0711442703817953,0.00289015907578782,0.001,0.001,0.019712166575939,0.001,0.001,0.00629244541220589,0.001
"sharp",0.312677049409951,0.0137368315999579,0.0277427705991526,0.00218156318941065,0.139398886437651,0.001,0.0312891620268236,0.001,0.001,0.20251769443569,0.00275088419651924,0.038292131526421,0.001,0.11020771439577,0.00275088419651924,0.001,0.001,0.001,0.0928316069615154,0.00362632629477886,0.001,0.001,0.00568333158244909,0.001,0.001,0.00231316314738943,0.001
