"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"368","before","lateral",-2.3427303425279,-2.34285996369234,-2.3426082084919,"BEFORE",32,6,"ɬ","ɬ",0.0597585743943956,0.059754914894268,0.0597647704472359,0.0682745466513781,0.35145687192538
"369","behind","lateral",-2.2770106024247,-2.27715989613372,-2.27676878999026,"BEHIND",31,6,"ɬl","ɬ",0.0561947765654282,0.0561868964865542,0.0561979957956509,0.05323358977188,-0.0306577170801279
"370","belly","lateral",-2.26789479897047,-2.26811135820588,-2.26782650062879,"BELLY",37,6,"ɬ","ɬ",0.0242049132336243,0.0242039013433096,0.0242087147906852,0.0614585273896651,0.189206650711534
"371","below","lateral",-2.17263618957087,-2.17279595749011,-2.17247167899263,"BELOW",30,6,"ɬ","ɬ",0.0533420903402904,0.0533377307636906,0.0533452890608471,0.0658394120849211,0.295294822514322
"372","beside","lateral",-9.29046687680054,-9.29104144518529,-9.29034409177366,"BESIDE",27,6,"ʎɬ","ʎ",0.0625209688729748,0.0625153809104888,0.062529879138987,0.0638085658747864,0.246960492947544
"373","between","lateral",-2.69173327981505,-2.69274060722697,-2.6914253616813,"BETWEEN",23,5,"ʎɬ","ʎ",0.0872652091499032,0.087260496969693,0.0872821180056894,0.0702555386866764,0.395791666773218
"374","big","lateral",-1.75573690822161,-1.7558727204327,-1.75555789200034,"BIG",34,6,"ʎ","ʎ",0.0582473021039379,0.0582424198914944,0.0582533930108768,0.0558553692851404,0.042702041234074
"375","bird","lateral",-1.32153237844749,-1.32188749894687,-1.32145228052264,"BIRD",26,6,"l","l",0.0582693775799172,0.0582663919622703,0.0582744072174393,0.0440642373262134,-0.317291491229905
"376","bite","lateral",-9.14037316724395,-9.14050989833051,-9.14023802675668,"BITE",28,6,"ʎ","ʎ",0.075448909828647,0.0754434125438078,0.0754520635263573,0.0568855263574772,0.0706426829989227
"377","bitter","lateral",-0.27542976124439,-0.275778784327747,-0.275313350884254,"BITTER",19,6,"ʎl","ʎ",0.0608906535567738,0.0608825156307192,0.0608922961985396,0.0317207284093825,-0.809983361388457
"378","black","lateral",-1.23114589866059,-1.23133970301583,-1.23085748408158,"BLACK",39,6,"ʎ","ʎ",0.00212890026839815,0.00212874888562697,0.00212933274983258,0.0663279715079645,0.306715490991374
"379","blood","lateral",-2.19292389910878,-2.1932434885119,-2.19261931595796,"BLOOD",50,6,"","",0.0614318142642723,0.0614279632996584,0.0614357151298234,0.0906129271777974,0.794836337905506
"380","blow","lateral",-1.23096224805729,-1.23114618539764,-1.23066207453106,"BLOW",26,6,"ʎl","ʎ",0.104019562266651,0.104008109668628,0.104035700566342,0.0437624406898254,-0.327661923249755
"381","blue","lateral",1.52468412932064,1.52457865493669,1.52491568607327,"BLUE",39,6,"ɬl","l",0.0562748986052701,0.0562699101328962,0.0562790523205305,0.0848552899612031,0.691018658245839
"382","blunt","lateral",-2.86156346535391,-2.86162099998219,-2.86137111315562,"BLUNT",35,6,"ɬ","ɬ",0.0685927674042854,0.0685810666154503,0.068599859532953,0.060065344059356,0.153986322497731
"383","body","lateral",-2.02419374685357,-2.02429177218607,-2.02409759604558,"BODY",33,6,"ʎl","ʎ",0.0326824531544352,0.0326771978753894,0.0326858210695318,0.0519587397974005,-0.0675694599276777
"384","bone","lateral",-2.32588645792218,-2.32615941976332,-2.32559432052261,"BONE",35,6,"","",0.102950291101275,0.102936723171773,0.102958295864549,0.0615722323469004,0.192048121425081
"385","boy","lateral",-1.70833924600246,-1.70894363348043,-1.7082059795331,"BOY",36,6,"ʎ","ʎ",0.0597571267369238,0.059755101188806,0.0597624711809696,0.0586019231378513,0.116157053133167
"386","brain","lateral",-0.661468622420448,-0.661663260588765,-0.66104620587063,"BRAIN",37,6,"","",0.0606822049741445,0.0606787723691928,0.0606985604903367,0.0688077292752914,0.363505499423845
