"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"775","feather","front",-0.912559547978572,-0.912771656171385,-0.912419295544655,"FEATHER",180,6,"øaĩỹⱺ","ø",0.461150741872875,0.461131997494366,0.461174843719346,0.659537448229538,-0.0994174781549465
"776","few","front",0.25778014532338,0.257531383877487,0.257912007046762,"FEW",175,6,"ĩyøiae","a",0.375646457491005,0.375630474840307,0.375654382352869,0.737453461133289,0.436602896705804
"777","FF_fs","front",0.0192579666917859,0.0191179024545896,0.0195916405770317,"FF_FS",193,6,"ẽãa","a",0.182035165434302,0.182025433491266,0.182048682584022,0.716376842727102,0.283367437805968
"778","FF_ms","front",0.251178234085207,0.250878685738274,0.251298067042098,"FF_MS",194,6,"ẽãa","a",0.376341833419183,0.376324180040701,0.376359311174262,0.717629606857713,0.292274649890301
"779","finger","front",0.169313975066341,0.169191143373491,0.169595728320056,"FINGER",192,6,"ĩi","i",0.417649745982099,0.417636087643421,0.417675289470744,0.662887297387506,-0.0778433163341916
"780","fingernail","front",0.543552686845326,0.543260863058676,0.54359798273186,"FINGERNAIL",202,6,"yiĩãe","i",0.499714585522045,0.499693193082094,0.499737364115465,0.67107516051959,-0.024659536795915
"781","fire","front",0.61054956277073,0.610265289902075,0.610621247405633,"FIRE",190,6,"yiĩ","i",0.374634961372998,0.374614284031942,0.37463717884869,0.646148783284495,-0.184652413262858
"782","fish","front",-1.09506505960463,-1.09525920883965,-1.09450611983026,"FISH",195,6,"yøẽĩeỹⱺ","y",0.140762661798758,0.14073991857989,0.140793947899905,0.691878884872897,0.113646027103069
"783","five","front",-0.103974498601281,-0.104227152868097,-0.103882851168648,"FIVE",203,6,"ĩøãyeỹⱺ","ø",0.358302861387931,0.358298352591339,0.358307870080764,0.67749722337654,0.0175275184037795
"784","flat","front",0.138175718280433,0.138042798319855,0.138381460642749,"FLAT",159,6,"ae","a",0.403119038058019,0.403088883097693,0.403127461031808,0.81656438095913,1.10091689909996
"785","flesh","front",-0.874981792070745,-0.875445927773849,-0.874780852595771,"FLESH",193,6,"ẽyeaỹãⱺ","ỹ",0.155051583904392,0.155048840584296,0.155066291195344,0.689479081893438,0.0974403904663703
"786","flower","front",-0.285734637321743,-0.285837403196129,-0.285556443127406,"FLOWER",174,6,"ẽãøaỹⱺ","ẽ",0.180259419673689,0.180253576407243,0.180264968451778,0.631358701191721,-0.277133745299271
"787","fly_n","front",0.549391451387076,0.54922923543007,0.549431932670641,"FLY_N",160,6,"yĩẽi","i",0.248868492485235,0.248845298967159,0.24889449265741,0.62912314399184,-0.290973738722498
"788","fly_v","front",0.395020543065344,0.394634718974348,0.395290149173446,"FLY_V",164,6,"ĩẽãy","ã",0.409728975833646,0.409716904537376,0.409778436261344,0.637756981185451,-0.237327033720168
"789","FM_fs","front",-0.86084382694656,-0.861025909338278,-0.860685278487359,"FM_FS",193,6,"øĩyiỹeⱺ","ø",0.450867982684893,0.450838327256455,0.450879642407714,0.739108894332547,0.448963240842057
"790","FM_ms","front",-0.849670663317382,-0.849994103100064,-0.849584760893795,"FM_MS",193,6,"øĩyieỹⱺ","ø",0.452386772593009,0.452371496991654,0.452403388694401,0.739104330732475,0.448929097033882
"791","FoB_fs","front",-0.863041968917301,-0.863605099390135,-0.862891292381696,"FOB_FS",192,6,"ẽøĩyeiỹⱺ","ẽ",0.450225271589013,0.450201978633803,0.450263097283221,0.718194073288701,0.296295860269357
"792","FoB_ms","front",1.1070710606354,1.10694361806931,1.10722336961963,"FOB_MS",192,6,"aã","a",0.366030549734245,0.366026661078705,0.366053966251015,0.714917483989792,0.273021239284356
"793","foot","front",-2.81313323441918,-2.81324217141707,-2.81298853320549,"FOOT",184,6,"ĩyøeãỹaⱺi","ĩ",0.0747972754028494,0.0747937670217959,0.0748142070127115,0.651089401982062,-0.153377697807275
"794","four","front",-0.924384276697319,-0.924709526009594,-0.924213086809068,"FOUR",202,6,"ãĩỹei","ỹ",0.460031237145429,0.460000360934981,0.46003433070992,0.694630783572257,0.13231577881845
"795","FoZ_fs","front",0.653219706998434,0.65298095562996,0.653321023950304,"FOZ_FS",181,6,"ãaẽe","a",0.374485574029638,0.37446518004434,0.374505721122494,0.710906019919867,0.244744350529031
"796","FoZ_ms","front",0.966929393832596,0.966770108529818,0.967079498584598,"FOZ_MS",182,6,"ãaẽe","a",0.367151640211286,0.367112427689377,0.367186511617502,0.714904433349418,0.27292886015104
"797","full","front",-1.2106820993734,-1.21098141643996,-1.210045021367,"FULL",162,6,"øyãeaỹẽⱺ","ø",0.219789631971777,0.21976015167428,0.219796198285119,0.622715882520673,-0.330453226120458
