"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"481","horn","vowel",-3.6673422921675,-3.66744419044183,-3.66711128491191,"HORN",187,6,"ẽɤøᶖᶌɨoʉɵⱳiɒaᶕᶙɑỹⱺ","ẽ",0.945658843455104,0.94565586491363,0.945662389755881,0.458825398319426,-0.0798388412613265
"482","hot","vowel",-2.91059751389611,-2.91088952621375,-2.91058973819452,"HOT",229,6,"õĩẽɤyøũʉɵɑiᶕᶙaỹⱺoe","õ",0.911521880072184,0.911498520710402,0.911525715544399,0.472484534774155,-0.000636244609204435
"483","house","vowel",-3.30292659090348,-3.3032542644308,-3.30283095606295,"HOUSE",235,6,"ẽɤãᶖᶌɯəɵĩⱳɒᶕiɨᶙeỹⱺ","ẽ",0.931123980823095,0.931119401578677,0.931126165874248,0.488524197657922,0.0920740725779999
"484","how","vowel",-3.46757429048641,-3.46781895294971,-3.46734686034552,"HOW",211,6,"yũõɯøᶌuɒɵĩⱳoɨiãᶕᶙỹⱺə","y",0.938093660768045,0.938075705742868,0.938097496554905,0.478997822645948,0.0370397334576811
"485","if","vowel",-3.28529775939914,-3.28541575632602,-3.2850536851251,"IF",141,6,"ẽũuɨøᶖʉɵɑⱳəᶕoᶙãỹⱺ","ẽ",0.93033132228177,0.930326461460601,0.930338881695438,0.480111365789446,0.0434765114889857
"486","in_front_of","vowel",-3.94242801240667,-3.94246046240303,-3.94203415555522,"IN_FRONT_OF",180,6,"õẽɑɯĩʉɵⱳoiᶕᶙɤuɒỹⱺa","ʉ",0.95465984086966,0.954656117501214,0.954665804751963,0.475878742095242,0.0190034221461822
"487","inside","vowel",-3.74615895454798,-3.74635961986269,-3.74590600916013,"INSIDE",204,6,"ãũõɤẽɨɑøᶖɯᶌĩɵⱳaəᶕᶙỹⱺ","ũ",0.948396722511449,0.948389251117497,0.948399055927725,0.476723596430183,0.023889869547742
"488","kill","vowel",-3.28622470391761,-3.28635993206238,-3.28598090690373,"KILL",231,6,"ẽõɨᶖᶌʉɒɵoⱳyeũãᶕᶙỹⱺ","ᶖ",0.930371171873675,0.930362192852436,0.930372751485967,0.479215653061649,0.0382989837136987
"489","knee","vowel",-4.05328894446748,-4.05338871883615,-4.05275305602808,"KNEE",220,6,"ɯøɒᶖeᶌɨaʉiɑⱳəyᶕẽᶙỹⱺ","ø",0.957864392458603,0.957861144264065,0.957873789028728,0.449657137928716,-0.133195286030308
"490","know","vowel",-3.27263955127679,-3.2727363816269,-3.2721396485433,"KNOW",222,6,"yĩøᶖũᶌɤuɵoᶕᶙaỹⱺ","y",0.929758195187601,0.929750605019288,0.929763034398292,0.466850144646552,-0.0332715288681006
"491","laugh","vowel",-3.32672614047892,-3.32701387404537,-3.32660707756921,"LAUGH",221,6,"ẽũyõĩɯãᶖᶌɤouʉɵⱳᶕᶙỹⱺ","ẽ",0.932171671634106,0.932166926204433,0.93218323494942,0.475338438230654,0.0158780092716211
